X;Y;OBJECTID;RELI;B14BTOT;Count_;IPTA
507800;138400;341435;50781384;106;2;0
508200;143800;341436;50821438;64;0;0
570900;128100;13726;57091281;4;0;0
532600;155800;308665;53261558;37;1;0
549700;159400;275895;54971594;3;1;0
571000;191800;13729;57101918;10;1;0
567700;197500;243128;56771975;3;0;0
570800;134100;13731;57081341;3;1;0
526400;166100;210357;52641661;21;1;0
571400;191300;13733;57141913;3;0;0
550900;173200;275903;55091732;9;0;0
539500;157400;275904;53951574;4;0;0
544100;151800;275905;54411518;3;0;0
548900;157800;144825;54891578;31;0;0
571500;133500;13741;57151335;4;1;0
527900;151600;177597;52791516;188;4;0
547900;172300;341453;54791723;3;1;0
509400;151400;275911;50941514;5;1;0
544000;151100;243140;54401511;14;1;0
540600;163100;210370;54061631;18;0;0
538100;155800;341455;53811558;31;1;0
538300;166000;275913;53831660;3;4;1
515200;147100;177600;51521471;48;1;0
519900;175400;210372;51991754;12;1;0
552800;157800;210375;55281578;97;0;0
572500;125400;13749;57251254;3;0;0
572500;134800;13750;57251348;3;0;0
540700;151400;243150;54071514;63;6;0
528200;152700;243151;52821527;15;2;0
543900;155700;275924;54391557;3;0;0
532200;155100;210385;53221551;6;4;1
503500;131300;177615;50351313;3;2;1
505100;141200;243158;50511412;43;1;0
542200;151300;177617;54221513;6;1;0
572700;136600;13763;57271366;3;1;0
557400;179100;177619;55741791;11;0;0
531100;153600;210391;53111536;28;1;0
543900;171500;275935;54391715;21;2;0
573400;134400;13769;57341344;3;0;0
555200;145300;144854;55521453;28;2;0
560300;135600;275940;56031356;3;0;0
509400;149900;275943;50941499;15;1;0
546200;183900;308716;54621839;12;0;0
552900;146500;210404;55291465;10;1;0
560500;136900;177633;56051369;3;1;0
537300;152100;144862;53731521;150;0;0
522000;147000;144864;52201470;17;0;0
541300;161100;210407;54131611;33;1;0
574500;141200;13781;57451412;4;1;0
545300;165900;308720;54531659;10;0;0
502500;135700;177638;50251357;16;0;0
506000;144000;144868;50601440;19;1;0
555600;144300;210412;55561443;4;1;0
563000;130100;308725;56301301;43;2;0
572700;134300;177643;57271343;3;1;0
575500;146600;13790;57551466;3;0;0
572900;122900;210416;57291229;9;0;0
545000;151500;243188;54501515;9;0;0
575400;133700;13791;57541337;7;2;0
522600;156300;144877;52261563;17;4;0
526300;163100;308733;52631631;3;1;0
519400;149700;210420;51941497;72;1;0
555200;168900;144879;55521689;5;0;0
536300;156800;308737;53631568;4;1;0
540700;151000;341512;54071510;153;3;0
504700;131800;275971;50471318;9;0;0
527600;155500;341513;52761555;11;0;0
575200;126000;243200;57521260;6;0;0
508600;138300;177658;50861383;12;1;0
546800;157100;275973;54681571;3;0;0
513300;143100;177660;51331431;3;0;0
536800;183200;210433;53681832;3;2;1
533800;153800;144891;53381538;50;1;0
566900;122000;341518;56691220;12;2;0
525500;153100;144893;52551531;8;2;0
576200;147500;13811;57621475;3;1;0
550700;163600;341523;55071636;10;0;0
530100;174500;177670;53011745;7;0;0
533400;173000;144899;53341730;24;0;0
539000;160500;341528;53901605;3;0;0
539400;157500;243219;53941575;6;0;0
508700;142400;308762;50871424;3;0;0
526900;158800;243220;52691588;4;0;0
535700;154500;243222;53571545;22;2;0
518100;148100;341535;51811481;43;1;0
509700;142200;308766;50971422;55;1;0
578200;132100;13831;57821321;3;0;0
546100;171100;243230;54611711;20;1;0
535000;184300;341544;53501843;3;1;0
538900;153200;210465;53891532;40;1;0
524100;173000;341550;52411730;13;2;0
579600;133400;13840;57961334;3;0;0
544300;150500;276010;54431505;24;2;0
550300;178900;210470;55031789;25;1;0
568800;199800;308785;56881998;16;1;0
533400;173600;177703;53341736;3;1;0
540600;151100;308788;54061511;96;6;0
533800;173600;276018;53381736;18;1;0
560100;145200;243248;56011452;3;1;0
536600;161300;210478;53661613;64;1;0
543800;154600;177707;54381546;7;1;0
507500;146800;276024;50751468;24;1;0
541800;187700;341570;54181877;3;0;0
540600;155300;243258;54061553;12;0;0
548700;164000;341575;54871640;3;1;0
576600;134300;341576;57661343;3;0;0
506800;137100;210492;50681371;45;0;0
540200;187100;341578;54021871;49;0;0
513200;144000;144952;51321440;5;1;0
563000;189200;144953;56301892;3;0;0
506200;138000;210502;50621380;221;2;0
550700;163300;144962;55071633;3;0;0
505500;141200;243280;50551412;24;1;0
513000;150100;276052;51301501;9;0;0
519300;174000;144970;51931740;10;1;0
530500;186400;308826;53051864;18;1;0
501900;128800;210517;50191288;24;1;0
500800;144800;144977;50081448;19;1;0
505700;137100;308832;50571371;24;0;0
523900;147600;341604;52391476;11;0;0
538600;165000;308835;53861650;3;0;0
565900;126700;276065;56591267;7;2;0
564000;124900;341607;56401249;17;1;0
510200;152100;210524;51021521;25;1;0
567200;132500;308839;56721325;56;10;0
524600;166800;308842;52461668;26;1;0
528100;162700;144988;52811627;13;0;0
567200;117300;341614;56721173;5;1;0
559100;144200;243301;55911442;68;3;0
544000;168200;341616;54401682;9;1;0
532400;153100;210533;53241531;36;2;0
574400;133800;210534;57441338;3;1;0
539100;151700;243306;53911517;107;2;0
502200;129400;177764;50221294;3;0;0
571800;125700;276077;57181257;16;2;0
539800;184900;243309;53981849;15;1;0
518300;148400;243311;51831484;3;0;0
539300;152700;177770;53931527;100;2;0
523400;147200;144999;52341472;3;0;0
518200;156400;145000;51821564;20;1;0
572700;133800;341630;57271338;3;1;0
554100;154700;276091;55411547;24;2;0
504400;131400;145007;50441314;10;0;0
541500;172400;243320;54151724;32;1;0
574800;134000;341633;57481340;3;1;0
560700;179900;210551;56071799;15;1;0
519700;150200;145009;51971502;16;1;0
534500;153800;145015;53451538;377;2;0
554800;147300;276099;55481473;4;5;1
580300;148000;276102;58031480;5;1;0
554900;170200;243332;55491702;25;1;0
540800;153100;243333;54081531;22;0;0
561000;142600;145021;56101426;3;4;1
543400;167700;308877;54341677;16;1;0
539300;155100;341649;53931551;47;1;0
515800;153900;243339;51581539;13;0;0
566400;198900;210570;56641989;15;1;0
531700;151900;210572;53171519;4;1;0
537900;160400;243343;53791604;5;1;0
553400;147100;308886;55341471;6;5;1
550300;168500;145035;55031685;14;0;0
556400;155300;276123;55641553;9;1;0
530900;179600;308894;53091796;20;0;0
525400;186200;308895;52541862;3;0;0
507900;138500;308896;50791385;8;1;0
526200;151200;276126;52621512;6;1;0
539300;181100;210590;53931811;86;2;0
538000;155700;341677;53801557;11;1;0
504800;142800;276135;50481428;62;1;0
510600;140800;210596;51061408;4;0;0
543000;180300;177832;54301803;7;0;0
522400;147000;276146;52241470;8;0;0
517500;158900;243375;51751589;31;1;0
561900;185100;145062;56191851;46;2;0
529900;157300;177833;52991573;3;0;0
564400;129600;276147;56441296;6;4;1
546200;154600;210609;54621546;3;1;0
540200;153100;341696;54021531;40;1;0
559400;192800;145071;55941928;10;0;0
517200;146300;341698;51721463;9;0;0
549000;157900;276156;54901579;12;0;0
508500;142500;177846;50851425;4;1;0
538900;155200;145075;53891552;7;0;0
558200;146900;177849;55821469;3;4;1
535300;159700;308934;53531597;4;0;0
532100;156600;308936;53211566;3;1;0
516200;146600;145081;51621466;10;1;0
515700;146800;308937;51571468;3;0;0
552600;179000;308938;55261790;3;2;1
571800;135900;145086;57181359;7;0;0
507700;163900;177857;50771639;9;0;0
546100;166100;145087;54611661;4;0;0
509600;142000;341715;50961420;71;2;0
527700;187700;308946;52771877;3;1;0
539700;153000;276178;53971530;188;1;0
521900;149200;308949;52191492;3;1;0
502600;137700;341722;50261377;28;0;0
545100;153800;243410;54511538;30;0;0
506000;137900;276183;50601379;58;0;0
547200;179100;276184;54721791;31;0;0
547300;183400;243415;54731834;17;2;0
517700;152300;145102;51771523;3;0;0
553700;146000;308958;55371460;170;6;0
507400;137900;210650;50741379;54;2;0
554500;173500;341739;55451735;35;1;0
522900;158800;308968;52291588;5;1;0
524500;158300;210661;52451583;3;1;0
549100;155100;210662;54911551;3;0;0
532200;152600;308975;53221526;12;1;0
541300;179800;177892;54131798;11;0;0
517300;146800;210665;51731468;43;1;0
528600;163000;210669;52861630;128;0;0
573100;134900;145128;57311349;4;0;0
508400;139800;210670;50841398;15;1;0
532200;168700;341754;53221687;8;0;0
530900;151800;341757;53091518;74;1;0
537800;150900;145131;53781509;6;2;0
510400;138900;308990;51041389;3;0;0
538000;179000;243449;53801790;9;0;0
545000;189500;276221;54501895;27;1;0
553300;148000;145137;55331480;24;2;0
550300;161000;210680;55031610;10;0;0
533600;173400;145138;53361734;17;1;0
528100;152300;308995;52811523;255;7;0
531400;154600;210684;53141546;8;0;0
555000;146900;177914;55501469;131;6;0
569500;192000;276232;56951920;103;3;0
510900;141300;145150;51091413;77;0;0
525500;185600;276235;52551856;12;2;0
538700;153800;243465;53871538;23;2;0
557600;147700;243466;55761477;4;0;0
536500;183400;210695;53651834;56;2;0
554000;147500;177925;55401475;11;3;0
565600;131700;210697;56561317;3;0;0
520500;148900;276240;52051489;4;0;0
576700;146800;243469;57671468;11;2;0
554300;148500;177927;55431485;11;0;0
521700;147100;309014;52171471;3;1;0
543900;164100;145159;54391641;10;2;0
558100;179100;309016;55811791;9;3;0
501600;144400;145162;50161444;11;0;0
579000;146600;341790;57901466;10;1;0
536600;154200;276252;53661542;126;4;0
530000;182400;276256;53001824;37;3;0
568200;128100;341798;56821281;8;0;0
535500;157400;243485;53551574;4;1;0
572000;195100;145172;57201951;19;1;0
546800;183300;309028;54681833;84;2;0
514900;147900;210717;51491479;6;0;0
516100;157800;243490;51611578;3;0;0
530800;152100;210723;53081521;10;1;0
550400;162800;145181;55041628;5;0;0
540900;152000;341809;54091520;24;2;0
539400;154700;276269;53941547;43;3;0
530700;166700;145185;53071667;3;0;0
545100;149800;341812;54511498;51;2;0
575000;133700;210729;57501337;5;2;0
537400;153600;341819;53741536;104;1;0
503900;138700;309048;50391387;3;1;0
553300;156200;177966;55331562;47;1;0
510500;141500;309050;51051415;20;2;0
503700;130900;276280;50371309;20;1;0
557400;178500;177967;55741785;8;0;0
508200;148000;276283;50821480;17;0;0
523600;153200;177971;52361532;3;1;0
521000;147900;276287;52101479;16;0;0
559800;193600;309063;55981936;4;0;0
564300;192300;341835;56431923;17;1;0
582300;148700;145212;58231487;13;1;0
535000;156200;177984;53501562;3;0;0
504700;143000;341840;50471430;4;0;0
538100;181800;276298;53811818;44;1;0
537200;189600;210758;53721896;3;2;1
578200;133300;341842;57821333;11;2;0
505300;141400;145223;50531414;35;1;0
506500;137700;210766;50651377;241;2;0
553000;148600;309081;55301486;5;0;0
558000;146400;276314;55801464;10;3;0
501100;141100;79688;50111411;3;0;0
501800;128600;79690;50181286;16;1;0
559400;142900;178004;55941429;78;33;0
563900;191900;309088;56391919;23;0;0
548700;153100;210776;54871531;7;0;0
542300;192900;309089;54231929;3;0;0
503400;131500;79695;50341315;5;1;0
511100;144700;276322;51111447;47;1;0
579100;133700;309094;57911337;6;0;0
573500;135000;341866;57351350;5;0;0
503600;131200;79698;50361312;39;1;0
503600;130700;79699;50361307;25;1;0
560000;144700;341870;56001447;13;2;0
504200;139100;79703;50421391;25;0;0
525600;187400;178017;52561874;3;0;0
504800;142700;79705;50481427;55;1;0
560700;140400;276331;56071404;3;2;1
505100;143800;79706;50511438;21;1;0
545000;148700;341875;54501487;7;1;0
539700;154900;210791;53971549;50;0;0
557600;147100;276334;55761471;17;0;0
530200;174500;341877;53021745;16;0;0
505300;143900;79709;50531439;27;1;0
505700;159400;79710;50571594;4;0;0
505500;137400;79711;50551374;24;0;0
544300;188700;276337;54431887;28;1;0
558000;151000;309108;55801510;6;1;0
567600;125300;341880;56761253;3;0;0
530000;160800;243568;53001608;4;0;0
567300;119200;309114;56731192;43;0;0
506100;137400;79717;50611374;30;2;0
506700;161700;79719;50671617;17;1;0
507200;146700;79720;50721467;44;0;0
530900;154200;145262;53091542;67;0;0
541600;156300;341889;54161563;6;0;0
535300;154700;243576;53531547;70;3;0
507300;138700;79721;50731387;21;6;0
507100;162400;79722;50711624;7;1;0
533400;185600;276348;53341856;5;1;0
539200;181500;145264;53921815;5;2;0
538600;182000;341890;53861820;48;1;0
568000;122600;243578;56801226;11;4;0
506900;137900;79723;50691379;102;4;0
508100;138100;79725;50811381;6;0;0
508400;163600;79726;50841636;9;1;0
559000;144200;276352;55901442;95;3;0
508500;142800;79727;50851428;3;0;0
509400;141600;79730;50941416;40;0;0
511400;141200;79731;51141412;3;0;0
542700;155500;309129;54271555;19;0;0
556000;145400;145274;55601454;59;2;0
510000;139600;79732;51001396;3;0;0
509000;142400;79733;50901424;17;1;0
509500;147000;79734;50951470;3;0;0
512100;142700;79735;51211427;26;0;0
512500;143200;79736;51251432;3;1;0
554900;148400;145278;55491484;3;0;0
527800;185900;178050;52781859;4;0;0
512600;151300;79737;51261513;6;1;0
509600;142300;243592;50961423;148;0;0
512700;143500;79738;51271435;18;1;0
514900;154600;79739;51491546;5;0;0
518500;149200;79740;51851492;3;1;0
556400;149300;243595;55641493;3;1;0
518600;161700;79741;51861617;20;2;0
537200;153300;309139;53721533;172;5;0
515300;145800;79742;51531458;38;5;0
543900;156200;243598;54391562;26;0;0
519500;170300;79743;51951703;4;0;0
520700;151800;79744;52071518;11;0;0
540800;152700;178057;54081527;158;2;0
540800;154500;145287;54081545;10;1;0
520800;165600;79745;52081656;6;1;0
540600;156000;145288;54061560;3;2;1
520800;162200;79746;52081622;3;1;0
559400;143900;276372;55941439;45;3;0
520900;163600;79747;52091636;21;1;0
521000;175700;79748;52101757;9;1;0
518800;146700;79749;51881467;5;0;0
520000;175200;79750;52001752;8;1;0
521700;151300;210834;52171513;3;0;0
522300;147500;79751;52231475;3;2;1
523000;158700;79752;52301587;8;1;0
523200;153800;79753;52321538;3;1;0
521600;175900;79754;52161759;38;3;0
522100;156100;79755;52211561;3;2;1
522800;155300;79756;52281553;22;3;0
522800;153900;79757;52281539;4;1;0
524700;151000;79758;52471510;4;0;0
538300;156900;309156;53831569;57;1;0
524100;148900;79759;52411489;17;0;0
573700;126600;210843;57371266;7;0;0
519500;151400;276385;51951514;12;1;0
525800;185700;79760;52581857;32;3;0
525300;153300;79761;52531533;3;1;0
538800;182000;210845;53881820;24;3;0
501900;133600;210846;50191336;6;1;0
524700;152800;79762;52471528;8;0;0
526200;151400;79763;52621514;35;2;0
527500;178600;79764;52751786;4;1;0
526700;184500;79765;52671845;9;0;0
540200;151600;309163;54021516;64;4;0
527200;151100;79766;52721511;51;2;0
526300;158600;79767;52631586;13;0;0
528500;186300;79768;52851863;28;3;0
548000;165200;178082;54801652;4;0;0
528600;156600;79769;52861566;10;0;0
528600;185400;79770;52861854;23;1;0
529200;155300;79771;52921553;35;1;0
546400;158700;145313;54641587;3;0;0
533100;153300;145314;53311533;145;3;0
529900;162500;79772;52991625;42;3;0
528900;156300;79773;52891563;15;1;0
529900;153600;79774;52991536;17;0;0
529000;176400;79775;52901764;16;1;0
503500;129600;145318;50351296;8;1;0
530000;163100;79776;53001631;14;0;0
542500;151200;309173;54251512;3;1;0
530000;152000;79777;53001520;7;1;0
537800;177400;210861;53781774;24;1;0
529800;153600;79778;52981536;45;0;0
529100;186300;79779;52911863;17;0;0
554400;170900;210863;55441709;4;0;0
530100;182500;79780;53011825;48;2;0
546300;152300;243636;54631523;12;1;0
530200;175900;79781;53021759;140;1;0
530700;154500;79782;53071545;5;0;0
531100;153000;79783;53111530;14;4;0
558200;143400;243638;55821434;313;2;0
531200;158800;79784;53121588;34;2;0
554600;146500;276411;55461465;55;4;0
531200;154200;79785;53121542;15;2;0
538100;180200;178099;53811802;57;0;0
531300;153800;79786;53131538;25;2;0
532000;152000;79787;53201520;3;1;0
531400;154700;79788;53141547;3;0;0
515500;145900;210874;51551459;79;4;0
532700;160300;79790;53271603;4;0;0
532500;156400;79791;53251564;40;1;0
532600;155600;79792;53261556;129;2;0
544000;167700;276419;54401677;6;0;0
532800;179500;79793;53281795;9;0;0
533400;180000;79794;53341800;42;1;0
533200;170400;79795;53321704;20;0;0
533700;156000;79796;53371560;10;0;0
533800;152300;79797;53381523;21;1;0
533200;171000;79798;53321710;25;1;0
534700;175400;79799;53471754;4;1;0
534500;175500;79800;53451755;30;1;0
535300;154500;79801;53531545;243;3;0
535500;155300;79802;53551553;11;1;0
535300;163300;79803;53531633;14;0;0
535500;174700;79804;53551747;6;0;0
535800;154700;79805;53581547;45;2;0
536200;152100;79806;53621521;109;3;0
536400;159000;79807;53641590;13;1;0
535900;153900;79808;53591539;43;2;0
507900;138400;276434;50791384;22;1;0
515600;156800;145351;51561568;3;1;0
536400;160400;79809;53641604;4;1;0
537400;162500;243664;53741625;39;1;0
556800;173500;309207;55681735;5;0;0
536100;170000;79810;53611700;4;0;0
535800;159700;79811;53581597;72;1;0
536700;153900;79812;53671539;87;5;0
536700;159400;79813;53671594;14;1;0
536600;161100;79814;53661611;18;1;0
537100;183400;79815;53711834;3;1;0
537100;181200;79816;53711812;5;1;0
537800;156700;79817;53781567;19;0;0
539000;152300;178131;53901523;5;1;0
537900;153800;79818;53791538;194;4;0
538100;165100;79819;53811651;14;0;0
536600;181200;178132;53661812;3;1;0
542300;150900;145362;54231509;47;1;0
538400;156600;145363;53841566;28;2;0
538900;166300;79821;53891663;73;2;0
539200;180400;79822;53921804;22;2;0
539100;152800;79823;53911528;74;0;0
532400;155000;243678;53241550;3;0;0
538900;166000;79824;53891660;3;2;1
539800;151300;79825;53981513;92;3;0
526200;163700;178139;52621637;7;0;0
539800;150900;79826;53981509;130;1;0
536800;151600;309224;53681516;28;1;0
568900;201000;276453;56892010;4;1;0
540100;180900;79827;54011809;53;1;0
511200;144500;276454;51121445;5;0;0
540300;153000;79828;54031530;18;1;0
540400;186300;79829;54041863;17;0;0
540200;152100;79830;54021521;73;1;0
554900;158300;243686;55491583;6;0;0
577700;147600;145373;57771476;10;1;0
540400;156500;79831;54041565;20;1;0
570000;124400;210915;57001244;7;2;0
526900;161500;178145;52691615;6;1;0
540400;151800;79832;54041518;47;4;0
568800;196100;276459;56881961;12;0;0
540200;152400;79833;54021524;51;3;0
506800;140800;145376;50681408;6;1;0
540200;153400;79834;54021534;12;3;0
520500;147400;243690;52051474;3;1;0
540200;150900;79835;54021509;31;7;0
520300;148700;210920;52031487;6;1;0
540500;180500;79836;54051805;13;1;0
544800;149800;276463;54481498;20;2;0
546100;160000;243692;54611600;4;0;0
540300;181000;79837;54031810;285;2;0
539800;180800;145379;53981808;73;1;0
539900;153500;79838;53991535;80;2;0
540700;154500;79839;54071545;105;1;0
540900;179100;79840;54091791;18;0;0
541200;181300;79841;54121813;22;2;0
541800;151000;79844;54181510;17;2;0
542000;152500;79845;54201525;19;3;0
525300;153000;309243;52531530;9;1;0
536300;154200;210930;53631542;152;2;0
542700;151400;178159;54271514;3;1;0
542600;187700;79848;54261877;15;0;0
536500;177600;145391;53651776;3;1;0
542200;150300;79849;54221503;98;4;0
542400;164400;79850;54241644;32;0;0
536200;153400;309248;53621534;216;3;0
543000;167500;79851;54301675;8;0;0
553200;148100;145393;55321481;5;1;0
551700;177900;178165;55171779;3;0;0
543300;181400;79852;54331814;29;1;0
