"","OBJECTID","RELI","x_coor","y_coor","B14BTOT","Count_","IPTA"
"7087",335024,57221950,572200,195000,16,1,0.0625
"7088",40086,55471482,554700,148200,13,1,0.07692
"7089",40087,55441470,554400,147000,18,0,0
"7090",40088,55461478,554600,147800,6,0,0
"7091",40089,55461728,554600,172800,3,1,0.33333
"7092",171175,50241449,502400,144900,21,0,0
"7093",40091,55461561,554600,156100,3,0,0
"7094",171177,53811518,538100,151800,112,9,0.08036
"7095",269490,50231289,502300,128900,18,1,0.05556
"7096",40096,55481484,554800,148400,10,0,0
"7097",269493,51101494,511000,149400,6,0,0
"7098",335036,54191567,541900,156700,47,1,0.02128
"7099",236724,55431480,554300,148000,9,1,0.11111
"7100",203955,54661835,546600,183500,22,0,0
"7101",40100,55521452,555200,145200,192,3,0.01563
"7102",236727,54671493,546700,149300,3,2,0.66667
"7103",236728,53011516,530100,151600,7,0,0
"7104",302270,50751628,507500,162800,3,2,0.66667
"7105",203962,57011977,570100,197700,4,1,0.25
"7106",40107,55561454,555600,145400,85,3,0.03529
"7107",335049,54901612,549000,161200,23,1,0.04348
"7108",40110,55561489,555600,148900,4,0,0
"7109",40111,55631446,556300,144600,20,1,0.05
"7110",40113,55621446,556200,144600,20,1,0.05
"7111",203970,55591444,555900,144400,71,2,0.02817
"7112",40116,55611468,556100,146800,4,2,0.5
"7113",236743,55381461,553800,146100,102,11,0.10784
"7114",269516,52601564,526000,156400,5,1,0.2
"7115",40120,55711512,557100,151200,3,0,0
"7116",40121,55671501,556700,150100,4,0,0
"7117",40122,55671472,556700,147200,16,2,0.125
"7118",40123,55661453,556600,145300,3,1,0.33333
"7119",302293,50791479,507900,147900,11,0,0
"7120",40128,55781790,557800,179000,21,0,0
"7121",335067,55331478,553300,147800,3,2,0.66667
"7122",40129,55781467,557800,146700,3,2,0.66667
"7123",203985,57101353,571000,135300,3,0,0
"7124",335069,50531594,505300,159400,3,1,0.33333
"7125",269531,56621258,566200,125800,4,0,0
"7126",171218,56071425,560700,142500,3,10,3.33333
"7127",40136,55811445,558100,144500,10,1,0.1
"7128",171223,54221519,542200,151900,20,1,0.05
"7129",302308,51531461,515300,146100,54,2,0.03704
"7130",171224,51521456,515200,145600,163,1,0.00613
"7131",40142,55851740,558500,174000,3,0,0
"7132",335084,54851527,548500,152700,8,0,0
"7133",204000,52881762,528800,176200,31,1,0.03226
"7134",171229,56901328,569000,132800,3,0,0
"7135",236772,52311585,523100,158500,9,1,0.11111
"7136",204001,54021529,540200,152900,28,2,0.07143
"7137",40148,55921362,559200,136200,7,0,0
"7138",269548,54201559,542000,155900,45,1,0.02222
"7139",236777,53981524,539800,152400,28,0,0
"7140",204007,55001745,550000,174500,16,1,0.0625
"7141",40155,56001799,560000,179900,3,0,0
"7142",236783,53901601,539000,160100,28,1,0.03571
"7143",236784,57081288,570800,128800,3,0,0
"7144",335100,52011752,520100,175200,4,1,0.25
"7145",204018,56431238,564300,123800,3,0,0
"7146",302332,56831338,568300,133800,7,1,0.14286
"7147",40169,56171916,561700,191600,4,0,0
"7148",269567,54501889,545000,188900,12,3,0.25
"7149",171256,53941573,539400,157300,31,0,0
"7150",269570,51551466,515500,146600,53,1,0.01887
"7151",204028,56041466,560400,146600,3,0,0
"7152",335113,55571446,555700,144600,91,4,0.04396
"7153",204030,54931479,549300,147900,3,2,0.66667
"7154",40175,56221851,562200,185100,15,1,0.06667
"7155",302343,54051867,540500,186700,34,1,0.02941
"7156",40176,56211274,562100,127400,6,0,0
"7157",302344,50281306,502800,130600,29,0,0
"7158",302345,52111477,521100,147700,3,1,0.33333
"7159",302349,53931533,539300,153300,112,1,0.00893
"7160",236808,50641425,506400,142500,4,0,0
"7161",269581,53931659,539300,165900,56,2,0.03571
"7162",40188,56331324,563300,132400,5,1,0.2
"7163",335128,52641581,526400,158100,5,0,0
"7164",171274,57781470,577800,147000,3,1,0.33333
"7165",40190,56351304,563500,130400,6,0,0
"7166",335130,54231613,542300,161300,41,0,0
"7167",171275,53751549,537500,154900,149,0,0
"7168",335131,57711474,577100,147400,11,1,0.09091
"7169",40193,56381312,563800,131200,3,0,0
"7170",40194,56411298,564100,129800,59,2,0.0339
"7171",302362,54671771,546700,177100,8,0,0
"7172",236822,51091446,510900,144600,33,1,0.0303
"7173",236825,51971499,519700,149900,36,1,0.02778
"7174",40202,56441295,564400,129500,5,4,0.8
"7175",302372,55191778,551900,177800,23,2,0.08696
"7176",40204,56561268,565600,126800,24,1,0.04167
"7177",236831,54051558,540500,155800,31,1,0.03226
"7178",269605,53921528,539200,152800,69,1,0.01449
"7179",204065,55191542,551900,154200,4,0,0
"7180",302382,54441490,544400,149000,5,0,0
"7181",40214,56611280,566100,128000,3,1,0.33333
"7182",269617,52501526,525000,152600,4,0,0
"7183",269620,53641679,536400,167900,8,0,0
"7184",204080,52681612,526800,161200,3,0,0
"7185",40226,56741186,567400,118600,4,1,0.25
"7186",269624,50881563,508800,156300,3,1,0.33333
"7187",40227,56741963,567400,196300,13,1,0.07692
"7188",335167,52941713,529400,171300,5,0,0
"7189",269626,55381543,553800,154300,14,1,0.07143
"7190",236856,52881577,528800,157700,32,1,0.03125
"7191",302398,53831812,538300,181200,75,4,0.05333
"7192",171315,53681897,536800,189700,3,0,0
"7193",40235,56831964,568300,196400,7,1,0.14286
"7194",40237,56911973,569100,197300,11,1,0.09091
"7195",204093,54691566,546900,156600,4,0,0
"7196",40238,56852008,568500,200800,10,0,0
"7197",40239,56912004,569100,200400,3,0,0
"7198",40242,56891335,568900,133500,3,1,0.33333
"7199",236868,55421735,554200,173500,43,1,0.02326
"7200",40243,56851276,568500,127600,3,0,0
"7201",236874,53831677,538300,167700,3,0,0
"7202",40248,56931979,569300,197900,14,0,0
"7203",204104,54361510,543600,151000,16,2,0.125
"7204",335189,52861594,528600,159400,26,0,0
"7205",302418,54301786,543000,178600,14,1,0.07143
"7206",204109,56161330,561600,133000,17,1,0.05882
"7207",204110,50631453,506300,145300,27,1,0.03704
"7208",269653,53601567,536000,156700,48,2,0.04167
"7209",335198,53641544,536400,154400,198,4,0.0202
"7210",204114,50451416,504500,141600,17,0,0
"7211",236886,53231518,532300,151800,19,0,0
"7212",204115,51051416,510500,141600,68,1,0.01471
"7213",269657,55531693,555300,169300,9,1,0.11111
"7214",204116,53651541,536500,154100,256,2,0.00781
"7215",171345,51251425,512500,142500,14,0,0
"7216",236887,50521349,505200,134900,45,2,0.04444
"7217",171346,50551455,505500,145500,12,2,0.16667
"7218",335203,56822003,568200,200300,4,2,0.5
"7219",40268,57251258,572500,125800,15,0,0
"7220",236894,54841493,548400,149300,4,3,0.75
"7221",269666,51031637,510300,163700,20,1,0.05
"7222",40270,57251257,572500,125700,7,0,0
"7223",269669,52671552,526700,155200,4,0,0
"7224",335211,56291863,562900,186300,13,1,0.07692
"7225",204128,55131806,551300,180600,3,1,0.33333
"7226",40275,57291467,572900,146700,3,0,0
"7227",335216,57201952,572000,195200,6,1,0.16667
"7228",335218,53591706,535900,170600,14,0,0
"7229",269680,51311501,513100,150100,7,0,0
"7230",236910,50151439,501500,143900,10,0,0
"7231",302452,57821337,578200,133700,3,1,0.33333
"7232",204140,53061615,530600,161500,3,1,0.33333
"7233",302454,56881236,568800,123600,4,1,0.25
"7234",204141,50581349,505800,134900,11,1,0.09091
"7235",302459,54111546,541100,154600,24,1,0.04167
"7236",171375,53511530,535100,153000,34,1,0.02941
"7237",302462,53181856,531800,185600,3,0,0
"7238",302465,54041514,540400,151400,42,4,0.09524
"7239",236924,50221290,502200,129000,27,0,0
"7240",335238,56111432,561100,143200,3,1,0.33333
"7241",335241,52321640,523200,164000,23,0,0
"7242",171388,55701446,557000,144600,10,2,0.2
"7243",302472,55031486,550300,148600,4,0,0
"7244",204164,55991426,559900,142600,38,12,0.31579
"7245",171394,53691612,536900,161200,11,1,0.09091
"7246",269708,52461491,524600,149100,3,0,0
"7247",204167,50871393,508700,139300,23,2,0.08696
"7248",171397,54261876,542600,187600,10,0,0
"7249",302483,56211834,562100,183400,12,0,0
"7250",302486,53861649,538600,164900,8,0,0
"7251",204173,56961245,569600,124500,3,1,0.33333
"7252",269716,53111590,531100,159000,40,2,0.05
"7253",204175,50391308,503900,130800,59,1,0.01695
"7254",204181,54171814,541700,181400,16,0,0
"7255",40330,57861325,578600,132500,3,0,0
"7256",204188,54491537,544900,153700,3,0,0
"7257",302501,55941423,559400,142300,162,14,0.08642
"7258",269734,55531466,555300,146600,15,3,0.2
"7259",171427,56481971,564800,197100,17,0,0
"7260",302512,53871671,538700,167100,27,0,0
"7261",236971,53711533,537100,153300,171,6,0.03509
"7262",269746,55941430,559400,143000,74,34,0.45946
"7263",269747,52571718,525700,171800,20,0,0
"7264",302525,52471486,524700,148600,102,2,0.01961
"7265",40359,58231489,582300,148900,3,1,0.33333
"7266",302527,53111868,531100,186800,8,1,0.125
"7267",335299,50571430,505700,143000,7,1,0.14286
"7268",269759,52951857,529500,185700,3,0,0
"7269",204223,58111483,581100,148300,3,0,0
"7270",335310,50651457,506500,145700,5,2,0.4
"7271",236997,56661215,566600,121500,23,0,0
"7272",269773,53511555,535100,155500,13,0,0
"7273",237003,53501546,535000,154600,27,2,0.07407
"7274",237007,50521440,505200,144000,11,1,0.09091
"7275",204237,51491451,514900,145100,11,1,0.09091
"7276",171466,53311532,533100,153200,147,2,0.01361
"7277",335321,56021420,560200,142000,46,21,0.45652
"7278",335325,55831466,558300,146600,26,4,0.15385
"7279",237016,56241312,562400,131200,3,0,0
"7280",302561,50191346,501900,134600,11,0,0
"7281",237020,50181366,501800,136600,24,1,0.04167
"7282",335334,58311488,583100,148800,3,0,0
"7283",302563,54901484,549000,148400,12,2,0.16667
"7284",171479,54241697,542400,169700,3,1,0.33333
"7285",204252,52741524,527400,152400,23,0,0
"7286",269795,55311481,553100,148100,7,1,0.14286
"7287",335339,52471522,524700,152200,15,0,0
"7288",204258,54041563,540400,156300,4,0,0
"7289",171490,54481775,544800,177500,3,0,0
"7290",335345,52511601,525100,160100,21,1,0.04762
"7291",171491,51391475,513900,147500,3,0,0
"7292",204262,56641217,566400,121700,5,0,0
"7293",171492,54751668,547500,166800,6,0,0
"7294",237045,52151492,521500,149200,15,0,0
"7295",302589,54691511,546900,151100,6,0,0
"7296",204276,53291601,532900,160100,6,0,0
"7297",171512,51521454,515200,145400,5,1,0.2
"7298",335369,51931499,519300,149900,73,0,0
"7299",204285,52171522,521700,152200,30,0,0
"7300",171516,51251460,512500,146000,3,1,0.33333
"7301",269837,52841595,528400,159500,37,0,0
"7302",171534,51061413,510600,141300,83,1,0.01205
"7303",302621,52181759,521800,175900,26,3,0.11538
"7304",302625,52391707,523900,170700,4,0,0
"7305",237085,56491971,564900,197100,17,0,0
"7306",171544,55641485,556400,148500,3,1,0.33333
"7307",335404,55011667,550100,166700,7,1,0.14286
"7308",204321,55621484,556200,148400,8,1,0.125
"7309",237094,53871679,538700,167900,10,0,0
"7310",204325,56181424,561800,142400,6,3,0.5
"7311",204331,54591489,545900,148900,9,3,0.33333
"7312",171560,53411558,534100,155800,19,2,0.10526
"7313",237105,52461667,524600,166700,26,1,0.03846
"7314",335418,57721338,577200,133800,3,2,0.66667
"7315",302649,56131326,561300,132600,10,0,0
"7316",335420,57021241,570200,124100,3,2,0.66667
"7317",204337,56451269,564500,126900,30,0,0
"7318",171568,53821802,538200,180200,90,0,0
"7319",335427,50851387,508500,138700,47,0,0
"7320",237115,53781536,537800,153600,291,4,0.01375
"7321",269887,56271859,562700,185900,54,0,0
"7322",237119,51501522,515000,152200,28,1,0.03571
"7323",171577,54501701,545000,170100,18,1,0.05556
"7324",237120,53071607,530700,160700,56,0,0
"7325",237122,52901525,529000,152500,10,1,0.1
"7326",335436,56111383,561100,138300,137,3,0.0219
"7327",269895,54281573,542800,157300,12,1,0.08333
"7328",269896,53931608,539300,160800,3,0,0
"7329",302668,50261310,502600,131000,11,1,0.09091
"7330",237127,50351297,503500,129700,107,0,0
"7331",335443,51941760,519400,176000,3,0,0
"7332",106048,50091448,500900,144800,86,1,0.01163
"7333",106052,50171336,501700,133600,20,0,0
"7334",204366,54931638,549300,163800,8,0,0
"7335",171596,56751221,567500,122100,99,8,0.08081
"7336",171597,55131486,551300,148600,3,0,0
"7337",302681,55391710,553900,171000,4,0,0
"7338",106057,50221451,502200,145100,58,1,0.01724
"7339",204371,49551467,495500,146700,3,1,0.33333
"7340",269913,53751625,537500,162500,17,1,0.05882
"7341",335456,57371460,573700,146000,3,1,0.33333
"7342",237143,51731472,517300,147200,4,0,0
"7343",106059,50251289,502500,128900,15,1,0.06667
"7344",335457,50941459,509400,145900,6,1,0.16667
"7345",269915,57751415,577500,141500,10,1,0.1
"7346",237144,54101547,541000,154700,51,1,0.01961
"7347",106060,50261304,502600,130400,50,1,0.02
"7348",302686,50721383,507200,138300,70,2,0.02857
"7349",171603,56121852,561200,185200,34,1,0.02941
"7350",106064,50231317,502300,131700,12,0,0
"7351",302692,55131570,551300,157000,3,0,0
"7352",269921,54941560,549400,156000,6,1,0.16667
"7353",302693,53941846,539400,184600,8,4,0.5
"7354",106069,50351337,503500,133700,5,0,0
"7355",106070,50421327,504200,132700,11,0,0
"7356",269927,53461558,534600,155800,5,0,0
"7357",106072,50441413,504400,141300,9,0,0
"7358",302698,52111664,521100,166400,7,1,0.14286
"7359",106073,50431366,504300,136600,20,1,0.05
"7360",237160,53991605,539900,160500,4,0,0
"7361",171618,54751580,547500,158000,20,0,0
"7362",204390,54391676,543900,167600,4,0,0
"7363",269933,55801455,558000,145500,22,0,0
"7364",204391,50831426,508300,142600,3,1,0.33333
"7365",106079,50531375,505300,137500,26,1,0.03846
"7366",204393,56701216,567000,121600,15,0,0
"7367",106080,50571350,505700,135000,13,1,0.07692
"7368",106081,50551464,505500,146400,5,1,0.2
"7369",302707,52641519,526400,151900,30,1,0.03333
"7370",335480,55401580,554000,158000,8,2,0.25
"7371",171625,56951955,569500,195500,3,0,0
"7372",106083,50581354,505800,135400,17,0,0
"7373",204398,50741409,507400,140900,44,1,0.02273
"7374",106086,50631433,506300,143300,38,1,0.02632
"7375",335485,54071557,540700,155700,5,0,0
"7376",269943,53201565,532000,156500,29,1,0.03448
"7377",106088,50621355,506200,135500,9,1,0.11111
"7378",106089,50641421,506400,142100,3,0,0
"7379",171631,54421879,544200,187900,3,0,0
"7380",106090,50671445,506700,144500,13,0,0
"7381",171632,55081543,550800,154300,3,0,0
"7382",106091,50721630,507200,163000,3,0,0
"7383",106092,50771618,507700,161800,11,1,0.09091
"7384",171635,51151647,511500,164700,12,1,0.08333
"7385",106093,50731381,507300,138100,147,2,0.01361
"7386",106094,50711381,507100,138100,31,3,0.09677
"7387",106095,50811431,508100,143100,4,0,0
"7388",237180,50991418,509900,141800,74,2,0.02703
"7389",106096,50821380,508200,138000,10,1,0.1
"7390",269952,53891739,538900,173900,13,0,0
"7391",106098,50851385,508500,138500,4,0,0
"7392",106099,50801395,508000,139500,13,0,0
"7393",204413,53501541,535000,154100,145,0,0
"7394",106100,50941390,509400,139000,13,0,0
"7395",106102,50911421,509100,142100,3,0,0
"7396",106103,50911420,509100,142000,143,0,0
"7397",269958,53661878,536600,187800,13,1,0.07692
"7398",106105,50921498,509200,149800,9,0,0
"7399",106106,50971387,509700,138700,4,0,0
"7400",106107,51101682,511000,168200,3,0,0
"7401",335505,54691509,546900,150900,3,0,0
"7402",171650,53531591,535300,159100,9,0,0
"7403",106108,51371449,513700,144900,6,0,0
"7404",106109,51161450,511600,145000,30,1,0.03333
"7405",204423,54731828,547300,182800,23,1,0.04348
"7406",106110,51401475,514000,147500,11,0,0
"7407",269965,54931644,549300,164400,10,0,0
"7408",302737,53801536,538000,153600,299,3,0.01003
"7409",269966,54891481,548900,148100,31,2,0.06452
"7410",204424,57091264,570900,126400,6,2,0.33333
"7411",106111,51851700,518500,170000,3,0,0
"7412",204425,57151333,571500,133300,12,1,0.08333
"7413",106112,51771468,517700,146800,8,0,0
"7414",106113,51561466,515600,146600,25,1,0.04
"7415",106114,51521542,515200,154200,9,1,0.11111
"7416",106115,51971749,519700,174900,3,0,0
"7417",171657,53981805,539800,180500,26,1,0.03846
"7418",106116,52091621,520900,162100,8,0,0
"7419",106117,51941493,519400,149300,25,0,0
"7420",106118,52111480,521100,148000,3,0,0
"7421",106119,52021743,520200,174300,4,1,0.25
"7422",106120,52171492,521700,149200,68,1,0.01471
"7423",302747,53601528,536000,152800,237,8,0.03376
"7424",106121,52171489,521700,148900,104,1,0.00962
"7425",106122,52301572,523000,157200,3,1,0.33333
"7426",106123,52171530,521700,153000,6,0,0
"7427",106124,52251591,522500,159100,12,1,0.08333
"7428",171666,56061436,560600,143600,4,2,0.5
"7429",204438,55841465,558400,146500,15,3,0.2
"7430",106125,52161486,521600,148600,66,1,0.01515
"7431",106126,52291563,522900,156300,3,0,0
"7432",171669,54541553,545400,155300,4,0,0
"7433",106127,52601501,526000,150100,216,1,0.00463
"7434",237211,53521563,535200,156300,19,0,0
"7435",106128,52491769,524900,176900,6,1,0.16667
"7436",335525,54341519,543400,151900,3,2,0.66667
"7437",106129,52611524,526100,152400,13,1,0.07692
"7438",171672,51751464,517500,146400,6,0,0
"7439",106130,52501509,525000,150900,3,0,0
"7440",204444,54191571,541900,157100,7,1,0.14286
"7441",106131,52511772,525100,177200,7,0,0
"7442",335529,50261301,502600,130100,18,0,0
"7443",106132,52511602,525100,160200,3,1,0.33333
"7444",106133,52871860,528700,186000,54,1,0.01852
"7445",269988,56611274,566100,127400,4,2,0.5
"7446",237218,50641424,506400,142400,8,0,0
"7447",106134,52841631,528400,163100,35,0,0
"7448",204447,55301761,553000,176100,4,0,0
"7449",171677,57101272,571000,127200,9,3,0.33333
"7450",106135,52841520,528400,152000,20,2,0.1
"7451",302763,52701847,527000,184700,3,0,0
"7452",106137,52921530,529200,153000,12,3,0.25
"7453",106138,52891680,528900,168000,31,1,0.03226
"7454",237223,50911445,509100,144500,3,0,0
"7455",106139,52901877,529000,187700,3,0,0
"7456",335537,55191780,551900,178000,3,1,0.33333
"7457",269995,53781662,537800,166200,8,1,0.125
"7458",204453,53731532,537300,153200,57,5,0.08772
"7459",106140,52941553,529400,155300,22,0,0
"7460",106141,52951524,529500,152400,178,1,0.00562
"7461",106142,52951784,529500,178400,12,0,0
"7462",106144,53031763,530300,176300,38,0,0
"7463",302770,51441501,514400,150100,6,0,0
"7464",106145,53011756,530100,175600,3,0,0
"7465",106146,53011743,530100,174300,18,0,0
"7466",237230,56761188,567600,118800,38,1,0.02632
"7467",106147,53021619,530200,161900,19,2,0.10526
"7468",106148,53071753,530700,175300,35,3,0.08571
"7469",106149,53021631,530200,163100,15,0,0
"7470",106150,53091758,530900,175800,15,1,0.06667
"7471",237234,53331546,533300,154600,96,2,0.02083
"7472",106151,53091752,530900,175200,90,2,0.02222
"7473",106152,53131542,531300,154200,9,2,0.22222
"7474",302779,56721251,567200,125100,4,0,0
"7475",106153,53141517,531400,151700,17,2,0.11765
"7476",171696,54751583,547500,158300,24,1,0.04167
"7477",106154,53261563,532600,156300,98,4,0.04082
"7478",237239,53901756,539000,175600,3,0,0
"7479",171697,51921499,519200,149900,27,0,0
"7480",106155,53291614,532900,161400,8,1,0.125
"7481",106156,53371734,533700,173400,29,1,0.03448
"7482",106157,53371816,533700,181600,35,2,0.05714
"7483",106158,53351546,533500,154600,66,4,0.06061
"7484",106159,53361729,533600,172900,16,0,0
"7485",106160,53361532,533600,153200,179,2,0.01117
"7486",335557,54881479,548800,147900,19,2,0.10526
"7487",106161,53441810,534400,181000,3,0,0
"7488",237246,50361301,503600,130100,8,1,0.125
"7489",171704,55791473,557900,147300,9,1,0.11111
