"","X","Y","OBJECTID","RELI","B14BTOT","Count_","IPTA","WGSlong","WGSlat"
"19753",533600,156000,119444,53361560,4,0,0,6.57281491746588,46.5519874187435
"19754",534000,154800,119446,53401548,126,1,0,6.57820185474116,46.5412329291645
"19755",534400,154600,119447,53441546,200,3,0,6.583444610296,46.5394732442429
"19756",534300,175400,119448,53431754,11,1,0,6.57917129726513,46.7265596112337
"19757",534100,156400,119449,53411564,29,1,0,6.57927701926468,46.5556348703894
"19758",534500,160900,119450,53451609,5,0,0,6.58385356470769,46.5961518662352
"19759",533900,154400,119451,53391544,3,6,2,6.57695552970554,46.5376250380613
"19760",544000,188800,283306,54401888,4,0,0,6.70441546167893,46.8479778865436
"19761",542000,152900,217764,54201529,26,1,0,6.68272867461759,46.5248832109771
"19762",534600,180000,119452,53461800,12,1,0,6.58243893844753,46.7679657453293
"19763",577200,147200,217766,57721472,25,1,0,7.14176012768249,46.475732814483
"19764",522500,159200,250537,52251592,21,1,0,6.42755392742497,46.5795773260512
"19765",535000,156000,119454,53501560,5,0,0,6.59106875885,46.5521248834667
"19766",536500,159400,152227,53651594,24,1,0,6.61015850437065,46.5828522040033
"19767",536000,154500,119456,53601545,48,2,0,6.60431521919111,46.5387286497746
"19768",536400,160200,119457,53641602,42,1,0,6.60874353233921,46.5900387600823
"19769",558000,144900,250541,55801449,84,2,0,6.89197329274319,46.454115053422
"19770",536200,154600,119459,53621546,22,1,0,6.60690846148604,46.5396472540001
"19771",535900,157600,119460,53591576,173,2,0,6.60258114982352,46.5666038328953
"19772",538900,182100,152231,53891821,63,2,0,6.63844896193114,46.787263252145
"19773",536300,170300,119461,53631703,14,1,0,6.60604049574328,46.6808791685482
"19774",536300,161200,119462,53631612,11,1,0,6.60730053392243,46.5990243088253
"19775",536500,154600,119463,53651546,174,3,0,6.61081911806932,46.5396757849662
"19776",536900,161500,119464,53691615,21,1,0,6.61508935135231,46.6017797312275
"19777",508500,142600,152236,50851426,35,1,0,6.24821813421674,46.4284985875193
"19778",536600,183300,119465,53661833,26,2,0,6.60816319566028,46.7978422388951
"19779",533900,173300,250549,53391733,56,1,0,6.57424164977373,46.7076307130928
"19780",557200,145500,185008,55721455,35,0,0,6.88150555997602,46.4594616883507
"19781",536600,183600,119466,53661836,12,2,0,6.60812160731338,46.8005407093103
"19782",537800,165900,119467,53781659,12,2,0,6.62624033083479,46.6414424082584
"19783",562800,129800,283322,56281298,67,1,0,6.95565690294289,46.3185673416777
"19784",538000,153700,119468,53801537,223,4,0,6.6304932866237,46.5317208134455
"19785",563400,128600,250552,56341286,32,1,0,6.96354101672096,46.3078057541699
"19786",538000,182200,119469,53801822,10,3,0,6.62664950923987,46.7880795985279
"19787",538100,160200,119470,53811602,3,1,0,6.63092462587024,46.590198297843
"19788",507600,138600,250554,50761386,82,3,0,6.23730760739329,46.3923969356522
"19789",537800,172900,119471,53781729,3,0,0,6.62529274165892,46.7044076858829
"19790",538300,165800,119472,53831658,133,4,0,6.63278380182271,46.6405892696675
"19791",546000,155000,283328,54601550,6,0,0,6.73461184011222,46.5441078062111
"19792",538500,153700,119473,53851537,49,2,0,6.63701011649233,46.531766938704
"19793",538500,160300,119474,53851603,4,0,0,6.63613038191133,46.5911347184384
"19794",538200,154400,119475,53821544,228,1,0,6.6330063494878,46.5380358957164
"19795",538500,158700,119476,53851587,34,0,0,6.63634382938733,46.5767425459852
"19796",506100,141000,250561,50611410,3,0,0,6.21732305564524,46.4137755862071
"19797",538200,152200,119477,53821522,36,14,0,6.63330065981869,46.5182466159445
"19798",517400,150400,217790,51741504,3,0,0,6.36260054772218,46.4998130746361
"19799",558400,149200,152249,55841492,3,0,0,6.89679304003925,46.4928202219222
"19800",538300,153500,119478,53831535,129,1,0,6.63443009807606,46.5299495078598
"19801",538700,155200,119479,53871552,44,0,0,6.63941773222883,46.5452779808256
"19802",538800,158700,119480,53881587,6,0,0,6.64025718285812,46.576770064721
"19803",567300,132800,316108,56731328,8,1,0,7.01386990631244,46.3457878110256
"19804",538700,180200,119482,53871802,52,0,0,6.63608434363077,46.7701544623796
"19805",521500,163400,316110,52151634,19,2,0,6.41379356470604,46.6172388671295
"19806",539000,184100,119484,53901841,6,2,0,6.63949177963071,46.8052622996115
"19807",539300,151100,119485,53931511,88,1,0,6.64777859473282,46.5084525810584
"19808",515200,145200,217799,51521452,14,1,0,6.3348975366336,46.4527655774833
"19809",539400,153000,119486,53941530,90,3,0,6.64883226575072,46.5255524212862
"19810",539400,151300,119487,53941513,140,1,0,6.64905518545753,46.5102606681711
"19811",548700,170800,316114,54871708,3,0,0,6.76805113477947,46.6864448766098
"19812",558100,146400,217801,55811464,136,3,0,6.89313912946055,46.4676144123356
"19813",539700,181100,119488,53971811,46,1,0,6.64905711791314,46.7783411727022
"19814",515800,145900,283344,51581459,9,1,0,6.34257872650271,46.4591375299611
"19815",539600,152800,119489,53961528,284,2,0,6.65146485161052,46.5237714658627
"19816",539600,154000,119490,53961540,28,1,0,6.65130795011175,46.534565643617
"19817",539600,150900,119491,53961509,86,2,0,6.65171314992321,46.5066806756521
"19818",521300,152700,152263,52131527,3,0,0,6.41300855799552,46.5209708381006
"19819",539500,155800,119492,53951558,15,0,0,6.64976865298922,46.5507478671899
"19820",535000,155900,316118,53501559,8,0,0,6.59108284178864,46.5512253766993
"19821",538600,155200,185035,53861552,16,0,0,6.63811403963768,46.5452688132461
"19822",515200,154800,283348,51521548,3,1,0,6.33313726049493,46.5391148584954
"19823",540300,180900,119493,54031809,212,0,0,6.65693920206644,46.7765962028989
"19824",570100,127200,185036,57011272,3,1,0,7.05060040878463,46.29554348392
"19825",540400,150800,119494,54041508,23,2,0,6.66214818328601,46.5058528344411
"19826",510100,163700,217807,51011637,20,1,0,6.26492508608758,46.6185009221506
"19827",544800,168000,217808,54481680,4,0,0,6.71741006158563,46.6609473437803
"19828",540400,186700,119495,54041867,19,0,0,6.65749255546862,46.8287758965032
"19829",540500,165100,119496,54051651,10,0,0,6.66160624007345,46.6344922672836
"19830",519300,150000,316123,51931500,15,0,0,6.38741876754532,46.4964467886109
"19831",540100,184900,119497,54011849,8,0,0,6.65379681790291,46.8125580961593
"19832",541100,152400,119498,54111524,74,1,0,6.67106354576536,46.5203070466147
"19833",540600,165300,119499,54061653,33,2,0,6.66288626995065,46.6363001874312
"19834",552800,175400,316125,55281754,3,0,0,6.82117031060745,46.7281253931181
"19835",541000,150600,119500,54101506,23,1,0,6.66999019955793,46.5041069277208
"19836",512300,145800,185042,51231458,34,1,0,6.29704342745473,46.4577892331712
"19837",541300,152600,119501,54131526,7,2,0,6.6736443342189,46.522123646708
"19838",560000,143300,250585,56001433,11,1,0,6.91814222646289,46.4398447020049
"19839",541800,151400,119502,54181514,34,2,0,6.68031116123312,46.5113730773053
"19840",541500,155500,119503,54151555,26,3,0,6.67588328668285,46.5482271570329
"19841",542900,187700,119504,54291877,25,1,0,6.69013166537548,46.8379899756002
"19842",499200,145200,21191,49921452,5,1,0,6.12668101864462,46.4505505162182
"19843",542200,153100,119505,54221531,9,1,0,6.68531007246926,46.5266995459598
"19844",499400,130600,21193,49941306,6,0,0,6.13244660444558,46.3192628535656
"19845",542800,154100,119506,54281541,4,0,0,6.69300576715181,46.5357462758144
"19846",558200,146300,316133,55821463,22,6,0,6.89445001914164,46.4667211167959
"19847",544100,171100,119507,54411711,19,1,0,6.70788743040209,46.6887740213172
"19848",538300,155500,283363,53831555,24,0,0,6.63416286872617,46.5479397573905
"19849",543300,173700,119508,54331737,3,0,0,6.6971089307534,46.7120937985621
"19850",549900,159900,217822,54991599,15,2,0,6.78492350702881,46.5884879780983
"19851",544100,149700,119509,54411497,4,1,0,6.71048311682043,46.4962771530881
"19852",500000,138100,21196,50001381,3,0,0,6.13862234759278,46.386810240731
"19853",550700,168500,283365,55071685,116,0,0,6.794440439129,46.6659065947402
"19854",543400,152100,119510,54341521,14,3,0,6.70107163378345,46.5178068736656
"19855",543400,157500,119511,54341575,4,1,0,6.70040968736521,46.5663809450005
"19856",543900,163900,119512,54391639,16,1,0,6.70615161356898,46.623992218929
"19857",544400,175400,119513,54441754,23,1,0,6.71128794617356,46.727478044844
"19858",545800,158700,119515,54581587,10,0,0,6.73156985863805,46.5773739667786
"19859",502800,137400,283371,50281374,30,0,0,6.17516278144758,46.3809255025647
"19860",544800,150300,119516,54481503,21,0,0,6.71952919072736,46.501732345471
"19861",545100,154700,119517,54511547,4,1,0,6.72291440626723,46.5413360134699
"19862",541800,152400,283372,54181524,31,2,0,6.68018523578785,46.5203682623299
"19863",502300,132300,21206,50231323,25,1,0,6.16973650702869,46.3349812926463
"19864",565800,126600,283374,56581266,12,2,0,6.99484095134618,46.2899412293403
"19865",545300,189400,119520,54531894,3,1,0,6.72138704463485,46.8534829904895
"19866",515100,146800,217833,51511468,6,1,0,6.33330280022208,46.4671444764399
"19867",545400,149700,119521,54541497,6,1,0,6.72741598331556,46.4963843836593
"19868",563200,129600,316147,56321296,33,2,0,6.96086591382784,46.3167902755635
"19869",544700,148800,119522,54471488,3,0,0,6.71840586757316,46.4882312483415
"19870",502200,140900,21209,50221409,4,0,0,6.16662748552455,46.4123188661699
"19871",504400,141100,185065,50441411,14,0,0,6.19519505707103,46.4144349073189
"19872",502500,129500,21210,50251295,16,1,0,6.17292011259826,46.3098259382033
"19873",546200,171000,119524,54621710,55,0,0,6.73534978351483,46.6880470830507
"19874",503200,131100,21212,50321311,20,0,0,6.18167303630444,46.3243182423984
"19875",522200,175900,250609,52221759,15,0,0,6.4208145760091,46.7297552959529
"19876",546900,152100,119526,54691521,6,0,0,6.7466783440981,46.5180935956551
"19877",502800,130000,21213,50281300,7,0,0,6.1767095659947,46.3143666119551
"19878",553900,157600,250611,55391576,3,1,0,6.83734401103092,46.5680864786825
"19879",503300,133100,21214,50331331,5,0,0,6.18255565150962,46.3423215511828
"19880",548300,149000,119527,54831490,10,1,0,6.76526777631552,46.4903178021859
"19881",547400,182800,119528,54741828,37,1,0,6.74968147525156,46.7942851140534
"19882",547900,172800,119529,54791728,17,1,0,6.75736721524317,46.7043732441967
"19883",503100,136400,21216,50311364,7,0,0,6.17927031533161,46.3719744248472
"19884",568400,200300,316156,56842003,38,2,0,7.02352066926744,46.953028000527
"19885",547900,162100,119530,54791621,6,0,0,6.75857968452676,46.6081246535697
"19886",548300,148400,119531,54831484,4,0,0,6.7653348212581,46.4849206332486
"19887",563200,130500,283386,56321305,3,0,0,6.96079477822632,46.3248861746229
"19888",533100,158700,250616,53311587,11,1,0,6.56590417370396,46.5762241979651
"19889",503600,132300,21219,50361323,3,0,0,6.18661760331762,46.3351691045358
"19890",549300,164000,119532,54931640,9,0,0,6.77664369432232,46.6253232641369
"19891",503300,131200,250617,50331312,31,1,0,6.18295054932933,46.3252320872104
"19892",549500,158400,119533,54951584,22,0,0,6.77986877823689,46.5749649956079
"19893",549600,157700,119534,54961577,43,1,0,6.7812497002285,46.5686758504885
"19894",503900,130900,21222,50391309,28,1,0,6.19080237600127,46.3226198331548
"19895",549600,163800,119535,54961638,8,1,0,6.7805825281859,46.6235469105464
"19896",523700,150400,250621,52371504,6,0,0,6.44466189087457,46.5005604314532
"19897",548700,160100,119537,54871601,5,0,0,6.76924418996309,46.5901960430576
"19898",504600,132500,21225,50461325,15,0,0,6.19956212981861,46.3371107605466
"19899",554900,145800,152310,55491458,42,1,0,6.85153813288701,46.4620094895637
"19900",549100,162200,119539,54911622,3,0,0,6.77423138501058,46.6091166319735
"19901",538400,152900,250625,53841529,43,13,0,6.63581342521109,46.5245616393116
"19902",549500,147200,119542,54951472,28,2,0,6.78109291788027,46.4742178024037
"19903",503500,131500,152314,50351315,12,1,0,6.18548496809479,46.3279591795087
"19904",504400,131900,21231,50441319,19,0,0,6.19708821849619,46.3316856382689
"19905",550800,169300,119544,55081693,20,1,0,6.79566142018859,46.6731101491712
"19906",549900,156600,119545,54991566,8,0,0,6.78528198788864,46.55880358303
"19907",540500,186800,283400,54051868,21,0,0,6.65879009078717,46.8296843342929
"19908",505100,134600,21232,50511346,58,0,0,6.20562659652624,46.3560700336637
"19909",550500,153700,119546,55051537,5,0,0,6.7934171761728,46.5327618997471
"19910",566700,132600,250631,56671326,9,8,1,7.00609048756141,46.3439592380507
"19911",505400,135000,21234,50541350,28,1,0,6.20944236222881,46.3597101673775
"19912",549700,180500,119548,54971805,13,0,0,6.78005828677912,46.7737740143366
"19913",550300,172200,119549,55031722,4,0,0,6.78881359029315,46.6991592080106
"19914",505300,159300,21236,50531593,14,1,0,6.20317209672881,46.5782623509048
"19915",550400,152000,119550,55041520,3,0,0,6.79229625942158,46.51746249183
"19916",505500,144700,21238,50551447,3,0,0,6.20876619457805,46.4469710239209
"19917",571000,126700,185093,57101267,19,3,0,7.06231137115448,46.2910851567797
"19918",549700,164900,119551,54971649,3,0,0,6.78176791539124,46.6334492072103
"19919",506500,161600,21239,50651616,14,1,0,6.21835822169537,46.5991185242015
"19920",550100,149900,119552,55011499,3,0,0,6.78861377796096,46.4985500733018
"19921",506400,137900,21241,50641379,206,3,0,6.22184956887082,46.3859344567376
"19922",506200,161100,21242,50621611,13,0,0,6.21454532390772,46.5945792589344
"19923",506400,137200,21243,50641372,43,0,0,6.22199065018574,46.3796382827617
"19924",543800,189600,250640,54381896,3,0,0,6.7016948985914,46.8551569835024
"19925",507000,138300,21244,50701383,87,2,0,6.2295681127251,46.3896156869644
"19926",533700,181800,316184,53371818,5,0,0,6.57039662189534,46.7840676039168
"19927",507500,146500,283413,50751465,46,1,0,6.23443153163924,46.4634401733023
"19928",552600,147500,119558,55261475,20,0,0,6.82142456104955,46.4771428558236
"19929",507500,138000,21245,50751380,3,1,0,6.23612721015069,46.3869864228854
"19930",532400,155900,185100,53241559,76,1,0,6.55718348915972,46.5509677579209
"19931",507400,142100,21246,50741421,10,1,0,6.23400921318587,46.4238503195816
"19932",561300,143400,283414,56131434,3,0,0,6.93504948491263,46.4408205356836
"19933",553400,146800,119560,55341468,23,3,0,6.8319116943761,46.4709022271858
"19934",544700,149800,185103,54471498,10,2,0,6.71828632108386,46.4972264807818
"19935",505800,143600,152332,50581436,11,1,0,6.21289351776171,46.4371192759876
"19936",508500,138400,21248,50851384,13,1,0,6.24904645294224,46.3907213393838
"19937",553200,156100,119562,55321561,57,2,0,6.82836625551916,46.5545448966537
"19938",508500,163700,21249,50851637,10,0,0,6.24403909867283,46.6182837618495
"19939",507800,161300,21250,50781613,3,1,0,6.23538201069984,46.5966007327353
"19940",552900,175500,119563,55291755,6,0,0,6.82246817807229,46.7290319823347
"19941",507800,163800,21251,50781638,12,0,0,6.23488150424198,46.6190869996289
"19942",553800,147700,119564,55381477,26,0,0,6.837029606114,46.4790257388863
"19943",508300,161800,21252,50831618,5,1,0,6.24180670951895,46.6011667649012
"19944",508000,140700,21253,50801407,8,0,0,6.2420910432682,46.4113404942242
"19945",509700,163500,21254,50971635,12,1,0,6.25974280258445,46.6166480823813
"19946",570500,135200,185110,57051352,3,0,0,7.05528437080151,46.3675251964522
"19947",557700,145600,152339,55771456,3,0,0,6.88800475662401,46.460392968171
"19948",509900,165100,21255,50991651,3,1,0,6.2620402594227,46.6310663483771
"19949",553500,147800,119568,55351478,4,2,1,6.83311317271671,46.4799045211152
"19950",532100,156300,250652,53211563,28,1,0,6.5532131985475,46.5545353902773
"19951",563100,131200,316195,56311312,34,1,0,6.95944083323075,46.3311775016651
"19952",561700,145400,283426,56171454,3,1,0,6.94008906316305,46.4588343789691
"19953",554900,146500,250656,55491465,65,5,0,6.85146995761408,46.4683062453575
"19954",513200,146400,21259,51321464,13,1,0,6.30864464154588,46.463303199933
"19955",514500,167100,21260,51451671,15,1,0,6.3217305793138,46.6496601310389
"19956",567800,132600,283429,56781326,3,0,0,7.0203785371568,46.3440128683121
"19957",513600,149900,21261,51361499,5,0,0,6.31319778542622,46.4948362934412
"19958",512600,168100,21262,51261681,6,0,0,6.29672380888099,46.6584087821564
"19959",502600,131800,217888,50261318,4,0,0,6.17373680325628,46.3305276382925
"19960",514900,147700,21263,51491477,9,1,0,6.33053384352879,46.4752143539551
"19961",515000,147400,21264,51501474,3,0,0,6.33189088058678,46.4725286316313
"19962",518400,161800,21265,51841618,3,0,0,6.37361043861721,46.6024759653575
"19963",543500,155200,152350,54351552,4,0,0,6.70199548706109,46.5457004515834
"19964",555000,145500,119579,55501455,24,1,0,6.85286900389097,46.4593176007292
"19965",515400,146000,21266,51541460,53,2,0,6.33735422148758,46.4599866330509
"19966",517600,150200,21267,51761502,50,1,0,6.36524127218163,46.4980387576962
"19967",518600,173800,21268,51861738,28,2,0,6.37409573794552,46.7104368350105
"19968",554800,173900,119581,55481739,3,0,0,6.84748096694415,46.7147710896545
