X,Y,Numero,Nom,MoyenTrans,Altitude,NumeroComm,NomCommune
6.983658,46.308176,8501470,Verchiez,CheminFer,565,5409,Ollon
6.83158,46.481893,8501255,Mont-P�lerin,Funiculaire,806,5882,Chardonne
6.836114,46.467632,8515369,Vevey Ouest (bif),CheminFer,186,5890,Vevey
6.637135,46.875593,8507662,La Combaz VD (Romairon),Bus,1223,5571,T�venon
6.507527,46.60634,8583378,"Cossonay-Ville, Chien-Boeuf",Bus,568,5477,Cossonay
6.55361,46.803838,8504294,Vuiteboeuf,CheminFer,589,5766,Vuiteboeuf
7.03154,46.350467,8570628,"Cergnat, Pied de Crettaz",Bus,1183,5410,Ormont-Dessous
6.556022,46.53903,8501142,Lausanne-Triage Nord,CheminFer,400,5635,Ecublens (VD)
6.629526,46.531048,8592085,"Lausanne, Oiseaux",Bus,560,5586,Lausanne
7.030875,46.258988,8501488,B�vieux,CheminFer,483,5402,Bex
6.620056,46.794492,8504291,La Brinaz,CheminFer,441,5922,Montagny-pr�s-Yverdon
6.922311,46.425704,8501313,Territet CGN,Bateau,373,5886,Montreux
6.400514,46.717293,8501104,Le Day,Bus_CheminFer,787,5764,Vallorbe
7.003856,46.262746,8570640,Le Chavalet,Bus,438,5402,Bex
6.690605,46.503786,8501122,Lutry,Bus_CheminFer,402,5606,Lutry
6.710619,46.725702,8507654,"Bioley-Magnoux, coll�ge",Bus,573,5903,Bioley-Magnoux
6.96409,46.316345,8519338,Aigle [voie 11-16],CheminFer,404,5401,Aigle
6.351791,46.541832,8519320,Bi�re-Jonction,CheminFer,697,5425,Bi�re
6.3592,46.572427,8570115,"Mollens VD, Forchy",Bus,728,5431,Mollens (VD)
6.597291,46.621594,8507655,"Bioley-Orjulaz, chapelle",Bus,608,5513,Bioley-Orjulaz
6.348425,46.46362,8582676,"Mont-sur-Rolle, Bellefontaine",Bus,384,5859,Mont-sur-Rolle
6.878079,46.501329,8579184,"Mts-de-Corsier, Petit Hautigny",Bus,763,5884,Corsier-sur-Vevey
6.501342,46.822385,8571787,"Ste-Croix, poste",Bus,1080,5568,Sainte-Croix
6.844277,46.462916,8519324,Vevey [voie 6-7],CheminFer,386,5890,Vevey
6.641482,46.52641,8592017,"Lausanne, CHUV",Metro,581,5586,Lausanne
6.815481,46.570533,8504017,Ch�tillens,CheminFer,602,5805,Oron
6.926202,46.433854,8501308,Glion-Coll�ge,CheminFerCremaillere,747,5886,Montreux
6.699318,46.509744,8504003,Bossi�re,CheminFer,524,5606,Lutry
6.948044,46.827,8515351,Payerne Est (bif),CheminFer,448,5816,Corcelles-pr�s-Payerne
6.362985,46.471235,8501034,Perroy,CheminFer,418,5860,Perroy
6.630067,46.520113,8519588,Lausanne-Flon (m1),Metro,486,5586,Lausanne
6.965118,46.454668,8501386,Jor,CheminFer,1080,5886,Montreux
6.472253,46.51602,8501081,Chigny,Bus_CheminFer,431,5628,Chigny
6.64215,46.643174,8501178,Gr�saley,CheminFer,620,5518,Echallens
6.474732,46.715056,8501105,Bretonni�res,Bus_CheminFer,673,5748,Bretonni�res
6.783655,46.643688,8504162,"Syens, Champ-du-Ch�ne",Bus,579,5688,Syens
6.92704,46.358689,8501304,Roche VD,CheminFer,380,5413,Roche (VD)
6.62739,46.510027,8501183,Jordils,Metro,396,5586,Lausanne
6.3364,46.462748,8501033,Rolle,CheminFer,402,5861,Rolle
6.912867,46.866019,8577639,"Rueyres-les-Pr�s, bif.",Bus,496,2039,Rueyres-les-Pr�s
6.957189,46.828847,8504135,Corcelles-Sud,CheminFer,451,5816,Corcelles-pr�s-Payerne
6.629087,46.516786,8501120,Lausanne,Bus_CheminFer,447,5586,Lausanne
6.676814,46.517287,8593799,"Belmont-sur-Lausanne, Chapons",Bus,585,5581,Belmont-sur-Lausanne
6.754161,46.703553,8507963,"Thierrens, poste",Bus,773,5693,Montanaire
6.938522,46.431138,8501371,Caux,CheminFerCremaillere,1054,5886,Montreux
6.542485,46.632286,8501146,Daillens,CheminFer,444,5480,Daillens
6.306013,46.658465,8501152,Le S�chey,CheminFer,1045,5873,Le Lieu
6.632658,46.522875,8590442,"Lausanne, Riponne-M. B�jart",Metro,501,5586,Lausanne
6.407319,46.728726,8579094,"Ballaigues, Vers-chez-Barrat",Bus,869,5744,Ballaigues
6.763594,46.710428,8570371,"Thierrens, Carron",Bus,769,5693,Montanaire
7.038485,46.337107,8501472,Exergillod,CheminFer,863,5409,Ollon
6.745157,46.489324,8501125,Epesses,Bus_CheminFer,383,5613,Bourg-en-Lavaux
7.052795,46.361238,8501474,Le S�pey,CheminFer,978,5410,Ormont-Dessous
6.324657,46.668689,8501100,Le Pont,CheminFer,1008,5871,L'Abbaye
6.600906,46.556876,8501167,Le Lussex,CheminFer,592,5585,Jouxtens-M�zery
6.2503,46.624512,8501155,Le Rocheray,CheminFer,1026,5872,Le Chenit
6.239032,46.614453,8501156,Solliat-Golisse,CheminFer,1011,5872,Le Chenit
6.930915,46.778331,8570482,"Trey, Planche-�-Failly",Bus,529,5827,Trey
6.865295,46.468467,8501263,Ch�teau-d'Hauteville,CheminFer,515,5888,Saint-L�gier-La Chi�saz
6.955367,46.329289,8587746,"Yvorne, Clos de l'Ombren",Bus,408,5415,Yvorne
6.411182,46.617269,8501099,L'Isle,CheminFer,666,5486,L'Isle
6.640672,46.521249,8579237,"Lausanne, Ours",Metro,533,5586,Lausanne
6.211652,46.458635,8501063,Arzier,CheminFer,842,5702,Arzier-Le Muids
6.126874,46.451183,8501055,Les Pralies,CheminFer,1176,5727,Saint-Cergue
6.539308,46.528067,8515339,Lausanne-Triage B,CheminFer,397,5586,Lausanne
7.050891,46.271166,8501491,Les Posses,CheminFer,981,5402,Bex
6.545076,46.530839,8515340,Lausanne-Triage C,CheminFer,396,5633,Echandens
6.763069,46.488002,8504009,Le Verney (embr),CheminFer,608,5607,Puidoux
6.487201,46.600558,8570108,"Senarclens, village",Bus,586,5499,Senarclens
6.524335,46.524808,8515337,Lonay B (bif),CheminFer,391,5638,Lonay
6.607824,46.524999,8515561,Malley (B),CheminFer,438,2217,Ponthaux
7.069536,46.304944,8501497,Col-de-Soud,CheminFer,1524,5409,Ollon
6.96367,46.316847,8501400,Aigle,Bus_CheminFer,404,5401,Aigle
6.62392,46.521544,8592133,"Lausanne, Vigie",Metro,486,5586,Lausanne
7.067554,46.277726,8588193,Gryon Bois-Gentil,CheminFer,1175,5405,Gryon
7.059708,46.27358,8501492,Gryon,CheminFer,1131,5405,Gryon
6.807935,46.690828,8570360,"Bussy-sur-Moudon, La Cauderie",Bus,675,5663,Bussy-sur-Moudon
6.857248,46.568109,8583253,"Bussigny-sur-Oron, La Resse",Bus,780,5805,Oron
6.843443,46.463002,8501200,Vevey,Bus_CheminFer,386,5890,Vevey
6.927851,46.417615,8501302,Veytaux-Chillon,Bus_CheminFer,380,5891,Veytaux
6.507356,46.523078,8570091,"Morges, En Grassiaz",Bus,418,5642,Morges
7.160309,46.350074,8530038,Les Diablerets TDI,Telepherique,1192,5411,Ormont-Dessus
6.429724,46.584922,8501087,Mauraz,CheminFer,652,5494,Pampigny
6.427131,46.475171,8501042,Etoy,CheminFer,406,5636,Etoy
6.169556,46.299892,8501014,Mies,CheminFer,394,5723,Mies
7.014428,46.250912,8501487,Bex-Place-du-March�,CheminFer,427,5402,Bex
7.000666,46.251462,8501402,Bex,Bus_CheminFer,411,5402,Bex
6.966049,46.31047,8530335,Aigle-H�pital,CheminFer,403,5401,Aigle
6.910425,46.435878,8501300,Montreux,Bus_CheminFer,395,5886,Montreux
6.785642,46.508393,8504007,Moreillon,CheminFer,657,5607,Puidoux
6.341172,46.560784,8570117,"Berolle, Les Molliettes",Bus,741,5424,Berolle
6.943475,46.311777,8593765,"Aigle, Champex",Bus,383,5401,Aigle
6.902335,46.452725,8501374,Fontanivent,CheminFer,556,5886,Montreux
6.828336,46.557243,8504016,Pal�zieux-Village,CheminFer,634,5805,Oron
6.929074,46.446641,8501385,Sendy-Sollard,CheminFer,875,5886,Montreux
6.876569,46.471015,8501264,St-L�gier-Village,CheminFer,553,5888,Saint-L�gier-La Chi�saz
6.837099,46.572538,8504020,Oron,CheminFer,700,5805,Oron
6.924725,46.431778,8501370,Glion,CheminFerCremaillere,688,5886,Montreux
6.910721,46.436257,8501352,Montreux MOB,CheminFer,396,5886,Montreux
7.026032,46.283762,8504689,"Auliens, halte",Bus,850,5409,Ollon
6.563772,46.543498,8515301,Archy A (bif),CheminFer,408,5624,Bussigny
6.678437,46.51961,8579257,"Belmont-sur-Lausanne, centre",Bus,616,5581,Belmont-sur-Lausanne
6.613555,46.521829,8501207,"Lausanne, Montelly",Metro,441,5586,Lausanne
6.165181,46.352033,8579316,Bogis-Bossey,Bus,469,5705,Bogis-Bossey
6.450174,46.609014,8570136,"Chavannes-le-Veyron, crois�e",Bus,615,5475,Chavannes-le-Veyron
6.651051,46.538819,8592048,"Lausanne, Fourmi",Metro,659,5586,Lausanne
6.211753,46.401822,8501069,L'Asse,CheminFer,466,5724,Nyon
6.432563,46.534703,8501082,Chardonney-Ch�teau,CheminFer,577,5625,Bussy-Chardonney
6.567866,46.708851,8515317,Chavornay Sud (bif),CheminFer,447,5749,Chavornay
6.616033,46.520876,8501139,Lausanne (bif),CheminFer,442,5586,Lausanne
6.573159,46.559043,8593812,"Crissier, Cr�sentine",Bus,476,5583,Crissier
6.584702,46.524225,8501211,"Chavannes-p.-R., UNIL-Dorigny",Metro,388,5627,Chavannes-pr�s-Renens
6.723166,46.850876,8504203,Concise,CheminFer,435,5554,Concise
7.020824,46.250522,8530064,Bex Pont-Neuf,CheminFer,432,5402,Bex
6.824769,46.47045,8504040,Corseaux-Cornalles,CheminFer,420,5883,Corseaux
6.187819,46.317396,8501023,Coppet,CheminFer,394,5712,Coppet
6.500314,46.819678,8504298,Ste-Croix,CheminFer,1066,5568,Sainte-Croix
7.072341,46.316396,8501498,Bouquetins,CheminFer,1758,5409,Ollon
6.207555,46.359267,8588662,"Crans-pr�s-C�ligny, La Versoix",Bus,422,5713,Crans-pr�s-C�ligny
6.552419,46.657193,8501114,Ecl�pens,CheminFer,455,5482,Ecl�pens
6.55191,46.658781,8515327,Ecl�pens Nord (bif),CheminFer,454,5482,Ecl�pens
6.181111,46.30765,8501015,Tannay,CheminFer,392,5729,Tannay
7.073615,46.321932,8501499,Col-de-Bretaye,CheminFer,1813,5409,Ollon
6.197191,46.335699,8501016,Founex,CheminFer,392,5717,Founex
6.928469,46.4279,8501361,Toveyre,CheminFerCremaillere,576,5886,Montreux
6.540503,46.529129,8501045,Denges-Echandens,CheminFer,397,5632,Denges
6.41336,46.47278,8577591,"Buchillon, Grands-Bois",Bus,408,5623,Buchillon
6.659456,46.510926,8501121,Pully,Bus_CheminFer,422,5590,Pully
6.611361,46.796858,8504292,Valeyres-sous-Montagny,CheminFer,450,5933,Valeyres-sous-Montagny
6.926992,46.398369,8501303,Villeneuve,Bus_CheminFer,375,5414,Villeneuve (VD)
6.376913,46.600483,8501734,"Montricher, village",Bus,752,5492,Montricher
7.075492,46.30912,8501446,Villars-sur-Ollon Golf,CheminFer,1604,5409,Ollon
6.491043,46.512373,8592271,"Morges, Moulin",Bus,384,5642,Morges
6.913955,46.473164,8501286,Ondallaz-L'Alliaz,CheminFer,1113,5881,Blonay
6.933066,46.353435,8591823,"Roche VD, centre commercial",Bus,382,5413,Roche (VD)
7.063902,46.32209,8530043,Roc-d'Orsay,Telepherique,1952,5409,Ollon
6.661461,46.542894,8579239,"Epalinges, Croisettes",Metro,714,5584,Epalinges
6.336913,46.537442,8501096,Bi�re,CheminFer,694,5425,Bi�re
6.630404,46.520232,8519589,Lausanne-Flon (m2),Metro,481,5586,Lausanne
6.223094,46.600384,8530783,Chez-le-Ma�tre-Ecoles,CheminFer,1017,5872,Le Chenit
6.336663,46.558042,8501892,"Berolle, �glise",Bus,761,5424,Berolle
6.559331,46.68768,8501113,Bavois,CheminFer,441,5746,Bavois
6.894291,46.75884,8504122,Granges-Marnand,CheminFer,469,5831,Valbroye
6.91271,46.865947,8570411,"Rueyres-les-Pr�s, crois�e",Bus,496,2039,Rueyres-les-Pr�s
6.183507,46.448476,8501057,La Ch�vrerie-Monteret,CheminFer,970,5702,Arzier-Le Muids
6.659981,46.616741,8570178,"Bottens, crois�e",Bus,730,5514,Bottens
6.962729,46.314567,8593769,"Aigle, Novassales",Bus,403,5401,Aigle
6.970209,46.317378,8570601,"Aigle, place du March�",Bus,417,5401,Aigle
6.960315,46.320386,8593764,"Aigle, ch. des Lieugex",Bus,400,5401,Aigle
6.854913,46.467757,8501261,Clies,CheminFer,458,5888,Saint-L�gier-La Chi�saz
6.996776,46.291307,8530355,Les Arnoux,CheminFer,468,5409,Ollon
6.982301,46.318318,8501485,Fontanney,CheminFer,548,5401,Aigle
6.877108,46.44788,8501202,Burier,Bus_CheminFer,396,5889,La Tour-de-Peilz
6.580658,46.727668,8501111,Essert-Pittet,CheminFer,438,5915,Essert-Pittet
6.923006,46.426418,8593947,"Territet, gare",Bus,386,5886,Montreux
6.572367,46.527811,8593867,"Chavannes-pr�s-Renens, Plaine",Bus,398,5627,Chavannes-pr�s-Renens
6.734854,46.68996,8507960,"St-Cierges, Grande Salle",Bus,759,5693,Montanaire
6.973724,46.278225,8501452,St-Triphon-Gare,CheminFer,405,5409,Ollon
7.040921,46.884599,8504126,Avenches,CheminFer,438,5451,Avenches
6.521018,46.523621,8515336,Lonay A (bif),CheminFer,388,5638,Lonay
6.741358,46.859544,8515758,La Lance (diag),CheminFer,438,5554,Concise
6.519541,46.523132,8501048,Lonay-Pr�verenges,CheminFer,387,5638,Lonay
7.028066,46.959962,8579746,"Cudrefin, camping",Bus,433,5456,Cudrefin
6.503476,46.517559,8592274,"Morges, Pr�-Reymond",Bus,383,5642,Morges
6.628153,46.529581,8592033,"Lausanne, Druey",Bus,555,5586,Lausanne
6.311644,46.508172,8570127,"Gimel, bas du village",Bus,710,5428,Gimel
7.023974,46.327348,8501471,Plambuit,CheminFer,798,5401,Aigle
6.622779,46.810164,8570256,"Giez, La Pommelaz",Bus,505,5559,Giez
6.641148,46.781885,8504200,Yverdon-les-Bains,CheminFer,435,5938,Yverdon-les-Bains
6.618882,46.536694,8592056,"Lausanne, Grattapaille",Bus,607,5586,Lausanne
6.917556,46.433095,8501360,Montreux-Les Planches,CheminFerCremaillere,450,5886,Montreux
6.896233,46.444609,8579199,"Clarens, Oche-Thorens",Bus,412,5886,Montreux
6.84891,46.475031,8579164,"Corsier-sur-Vevey, Bochettes",Bus,480,5884,Corsier-sur-Vevey
6.484518,46.51141,8592273,"Morges, Pr�lionne",Bus,411,5642,Morges
6.551814,46.547588,8501117,Bussigny,CheminFer,407,5624,Bussigny
6.745413,46.54771,8592234,"Savigny, St-Amour",Bus,810,5611,Savigny
6.331514,46.457843,8583465,"Rolle, Martinet",Bus,396,5861,Rolle
6.646584,46.689957,8570293,"Vuarrengel, En Chollet",Bus,670,5539,Vuarrens
6.428669,46.510082,8570086,"Villars-sous-Yens, village",Bus,482,5652,Villars-sous-Yens
6.668003,46.780342,8504458,"Yverdon-les-Bains, gymnase",Bus,488,5938,Yverdon-les-Bains
6.23283,46.466968,8582137,"Bassins, Piscine",Bus,768,5703,Bassins
6.627407,46.786484,8594037,"Yverdon-les-Bains, Cheminet",Bus,434,5938,Yverdon-les-Bains
6.66202,46.551129,8593822,"Epalinges, Monteclard",Bus,768,5584,Epalinges
6.234858,46.400243,8501733,Changins,Bus,435,5715,Duillier
6.584407,46.766883,8582423,"Susc�vaz, Au Coin",Bus,456,5930,Susc�vaz
7.145153,46.423855,8501763,"L'Etivaz, anc. poste",Bus,1137,5841,Ch�teau-d'Oex
6.348321,46.659139,8570159,"L'Abbaye, Petra F�lix",Bus,1144,5871,L'Abbaye
6.855198,46.460598,8594003,"Vevey, Samaritain",Bus,402,5890,Vevey
6.579829,46.795348,8504293,Essert-sous-Champvent,CheminFer,507,5905,Champvent
6.852441,46.675989,8577647,"Brenles, La Ga�t�",Bus,753,5662,Brenles
6.651945,46.530225,8592031,"Lausanne, Devin",Bus,593,5586,Lausanne
6.853099,46.67189,8504696,"Brenles, village",Bus,768,5662,Brenles
6.479604,46.826523,8571784,"L'Auberson, Vers-chez-Gueissaz",Bus,1100,5568,Sainte-Croix
7.130974,46.432957,8501701,"L'Etivaz, Le Bouraz",Bus,1111,5841,Ch�teau-d'Oex
6.475538,46.614179,8570133,"La Chaux (Cossonay), Ittens",Bus,563,5474,La Chaux (Cossonay)
6.522302,46.7898,8579109,"Baulmes, poste",Bus,645,5745,Baulmes
6.550877,46.534789,8501148,L�cheires (bif),CheminFer,399,5633,Echandens
6.549007,46.566863,8594270,"Mex VD, Faraz",Bus,473,5489,Mex (VD)
6.911854,46.436181,8593938,"Montreux, rue de la Gare",Bus,409,5886,Montreux
6.66773,46.83696,8570275,"Bonvillars, La Cour",Bus,471,5551,Bonvillars
6.583313,46.607213,8583636,"Boussens, Chevrine",Bus,604,5473,Boussens
6.282541,46.627543,8579140,Vers-Chez-Grosjean,Bus,1040,5871,L'Abbaye
6.870104,46.735,8504141,Henniez,CheminFer,476,5819,Henniez
6.566291,46.576488,8588850,"Mex VD, ch. de Sous-Valeyres",Bus,560,5489,Mex (VD)
6.901595,46.364464,8570588,"Noville, Crebelley",Bus,379,5408,Noville
6.245353,46.396081,8588675,"Prangins, gare",Bus,417,5725,Prangins
6.845679,46.459703,8593987,"Vevey, Cour-au-Chantre",Bus,377,5890,Vevey
6.60613,46.524141,8592105,"Lausanne, Provence nord",Bus,426,5586,Lausanne
6.643908,46.543177,8592081,"Lausanne, Montolieu",Bus,647,5586,Lausanne
6.657067,46.53026,8592065,"Lausanne, Les Chavannes",Bus,627,5586,Lausanne
6.606828,46.527052,8592103,"Lausanne, Pr�laz-les-Roses",Bus,441,5586,Lausanne
6.636225,46.530187,8592059,"Lausanne, Hermitage",Bus,595,5586,Lausanne
6.617094,46.517906,8592064,"Lausanne, Languedoc",Bus,439,5586,Lausanne
6.632979,46.517111,8592108,"Lausanne, Rasude",Bus,458,5586,Lausanne
6.778634,46.57135,8581429,"Servion, Grange Rouge",Bus,736,5799,Servion
6.730296,46.788301,8582674,"Yvonand, Les Vursys",Bus,442,5939,Yvonand
6.979019,46.431678,8501369,Rochers-de-Naye,CheminFerCremaillere,1970,5891,Veytaux
6.613027,46.600056,8501171,Etagni�res,CheminFer,631,5521,Etagni�res
6.602624,46.526697,8518452,Prilly-Malley,CheminFer,430,5589,Prilly
6.37066,46.712204,8579293,"Vallorbe, gare",Bus,800,5764,Vallorbe
6.639091,46.655684,8507970,"Villars-le-Terroir, poste",Bus,644,5537,Villars-le-Terroir
6.225221,46.38167,8593896,"Nyon, route du Stand",Bus,414,5724,Nyon
6.22805,46.370257,8588660,"Nyon, Colovray",Bus,391,5724,Nyon
7.006955,46.341417,8501725,Versmont,CheminFer,1385,5407,Leysin
6.854102,46.463237,8593983,"Vevey, Berges-du-L�man",Bus,427,5890,Vevey
6.387048,46.685367,8570232,"Vaulion, poste",Bus,939,5765,Vaulion
6.526456,46.752527,8570244,"Valeyres-sous-Rances, rest.",Bus,504,5763,Valeyres-sous-Rances
6.925066,46.739435,8570477,"Rossens VD, La Rapette",Bus,725,5830,Villarzel
6.655597,46.746424,8507967,"Valeyres-sous-Ursins, village",Bus,551,5934,Valeyres-sous-Ursins
6.309329,46.498594,8501863,"St-Oyens, �glise",Bus,730,5436,Saint-Oyens
6.507796,46.715879,8570235,"Agiez, L'Epine",Bus,520,5742,Agiez
6.230331,46.38105,8595597,"Nyon, Martavaux",Bus,408,5724,Nyon
6.634433,46.847534,8570266,"Vaugondry, bif.",Bus,762,5571,T�venon
6.649564,46.772317,8570289,"Yverdon-les-Bains, Les Bains",Bus,437,5938,Yverdon-les-Bains
6.964487,46.336299,8570604,"Yvorne, Vers-Chenaux",Bus,584,5415,Yvorne
6.964598,46.316158,8570600,"Aigle, gare",Bus,406,5401,Aigle
6.374455,46.552257,8501095,Ballens,CheminFer,713,5423,Ballens
6.562472,46.532764,8591957,"Ecublens VD, Stand",Bus,402,5635,Ecublens (VD)
6.908482,46.453699,8570578,"Chamby, Chaulin",Bus,679,5886,Montreux
6.392293,46.722309,8579091,"Vallorbe, Les Jurats",Bus,784,5764,Vallorbe
6.69181,46.510918,8593860,"Lutry, Flon-de-Vaux",Bus,483,5606,Lutry
6.626633,46.507476,8592086,"Lausanne, Ouchy-Olympique",Metro,377,5586,Lausanne
6.416039,46.483321,8577558,"Etoy, Bas du Ross�",Bus,439,5636,Etoy
6.554488,46.83095,8504272,"Bullet, village",Bus,1145,5552,Bullet
6.546434,46.637499,8515319,Daillens (bif),CheminFer,445,5480,Daillens
6.559464,46.513345,8588157,"St-Sulpice VD, Bochet",Bus,397,5648,Saint-Sulpice (VD)
6.719831,46.680313,8570223,"Boulens, crois�e",Bus,719,5661,Boulens
6.968063,46.30428,8517482,En Ch�lex,CheminFer,393,5401,Aigle
6.607659,46.746418,8501110,Ependes,CheminFer,440,5914,Ependes (VD)
6.735771,46.691873,8581512,"St-Cierges, Transformateur",Bus,763,5693,Montanaire
6.646033,46.513793,8592043,"Lausanne, Faverges",Bus,449,5586,Lausanne
6.528112,46.525738,8515640,Lausanne-Triage P1,CheminFer,392,5638,Lonay
6.479247,46.831144,8571783,La Chaux-de-Ste-Croix,Bus,1087,5568,Sainte-Croix
7.186067,46.482092,8501396,Flendruz,CheminFer,980,5843,Rougemont
6.679257,46.698123,8570305,"Pailly, Le Rembloz",Bus,610,5530,Pailly
6.621729,46.740303,8570291,"Belmont-sur-Yverdon, Les Pr�s",Bus,541,5902,Belmont-sur-Yverdon
6.382018,46.713299,8579910,"Vallorbe, Eterpaz",Bus,762,5764,Vallorbe
6.151748,46.381562,8579315,La Rippe,Bus,530,5726,La Rippe
6.262276,46.421637,8570032,"Gland, Mont-Blanc/D�le",Bus,428,5721,Gland
6.191854,46.33054,8588668,"Founex, ouest",Bus,401,5717,Founex
6.86395,46.449164,8593976,"La Tour-de-Peilz,Portail-Blanc",Bus,382,5889,La Tour-de-Peilz
6.871093,46.454345,8593959,"La Tour-de-Peilz, Faraz",Bus,420,5889,La Tour-de-Peilz
6.517247,46.658704,8570142,"La Sarraz, gare",Bus,485,5498,La Sarraz
6.608096,46.523391,8501208,"Lausanne, Provence",Metro,427,5586,Lausanne
6.583683,46.602826,8581344,"Boussens, village",Bus,591,5473,Boussens
6.545617,46.513831,8594988,"St-Sulpice VD, Venoge nord",Bus,394,5648,Saint-Sulpice (VD)
6.521296,46.521068,8515342,Lausanne-Triage sectionnement,CheminFer,390,5638,Lonay
6.630006,46.517216,8501180,"Lausanne, Gare",Metro,447,5586,Lausanne
6.453719,46.539836,8570075,"Vaux-sur-Morges, Bugnon",Bus,500,5650,Vaux-sur-Morges
6.325064,46.475251,8500736,"Essertines-sur-Rolle, Bugnaux",Bus,604,5859,Mont-sur-Rolle
7.001287,46.293637,8579132,"Ollon VD, bif. rte d'Antagnes",Bus,549,5409,Ollon
6.337273,46.455002,8501320,Rolle CGN,Bateau,373,5861,Rolle
6.52402,46.720158,8570236,"Orbe, Champ de la Pierre",Bus,518,5757,Orbe
6.650941,46.765913,8570290,"Yverdon, Champs-Lovats",Bus,439,5938,Yverdon-les-Bains
6.923166,46.763004,8570480,"Trey, Les Folosses",Bus,601,5827,Trey
6.287894,46.450931,8582697,"Bursins, Bourdouzan",Bus,459,5853,Bursins
6.250082,46.389725,8588671,"Prangins, Sadex",Bus,381,5725,Prangins
6.540816,46.534584,8588875,"Echandens, centre",Bus,432,5633,Echandens
6.54219,46.536673,8592243,"Echandens, Riaz",Bus,431,5633,Echandens
6.626753,46.640385,8570181,"Echallens, route de Cossonay",Bus,612,5518,Echallens
6.367961,46.470499,8570041,"Perroy, Vinicole",Bus,417,5860,Perroy
6.700202,46.658057,8583400,"Peyres-Possens, Les Tuili�res",Bus,645,5693,Montanaire
6.665512,46.55405,8591969,"Epalinges, Polny",Bus,797,5584,Epalinges
6.748147,46.552161,8592231,"Savigny, Grange-la-Ville",Bus,824,5611,Savigny
6.58248,46.527123,8595602,"Chavannes-p.-R., Dorigny-L�man",Bus,395,5627,Chavannes-pr�s-Renens
6.768863,46.492372,8570566,"Puidoux, Cit�-de-Sully",Bus,598,5607,Puidoux
6.498437,46.705007,8570234,"Bofflens, laiterie",Bus,578,5747,Bofflens
6.24023,46.387219,8593883,"Nyon, chemin du Vallon",Bus,391,5724,Nyon
6.715711,46.54183,8592233,"Savigny, Publoz",Bus,821,5611,Savigny
6.596247,46.634981,8570184,"St-Barth�lemy, Ch�teau",Bus,585,5535,Saint-Barth�lemy (VD)
6.552186,46.657083,8570139,"Ecl�pens, gare",Bus,454,5482,Ecl�pens
6.541125,46.530142,8588874,"Echandens, poste",Bus,412,5633,Echandens
6.627979,46.643083,8570202,"Echallens, Les Coulisses",Bus,612,5518,Echallens
6.631564,46.640913,8570180,"Echallens, Ch�teau",Bus,614,5518,Echallens
6.491883,46.524696,8570097,"Echichens, crois�e",Bus,469,5634,Echichens
6.907595,46.452489,8583689,"Chamby, Sous Chaulin",Bus,641,5886,Montreux
6.514584,46.544782,8570092,"Bremblens, bas du village",Bus,453,5622,Bremblens
7.101797,46.396306,8501792,"Col-des-Mosses, poste",Bus,1443,5410,Ormont-Dessous
6.899764,46.44289,8593916,"Clarens, cimeti�re",Bus,409,5886,Montreux
6.829259,46.764826,8580464,"Combremont-le-Grand, Cr�vy",Bus,686,5831,Valbroye
6.186452,46.325451,8588669,"Coppet, route du Jura",Bus,409,5712,Coppet
6.749179,46.864269,8581625,"Concise, La Raisse",Bus,458,5554,Concise
6.841167,46.725155,8570380,"Cremin, village",Bus,637,5668,Cremin
6.563904,46.515143,8592226,"St-Sulpice VD, Russel",Bus,387,5648,Saint-Sulpice (VD)
6.553529,46.510493,8588155,"St-Sulpice VD, Chantres",Bus,397,5648,Saint-Sulpice (VD)
6.558096,46.510087,8588158,"St-Sulpice VD, centre",Bus,397,5648,Saint-Sulpice (VD)
6.84727,46.471433,8579162,"Corsier-sur-Vevey, Riant-Mont",Bus,448,5884,Corsier-sur-Vevey
6.816938,46.470938,8579153,"Corseaux, Ch�no",Bus,399,5883,Corseaux
6.473962,46.55614,8501268,"Colombier VD, poste",Bus,517,5634,Echichens
6.570179,46.551266,8591938,"Crissier, Vermot",Bus,436,5583,Crissier
6.215314,46.358649,8588661,"Crans-pr�s-C�ligny, port",Bus,380,5713,Crans-pr�s-C�ligny
6.602453,46.656798,8570189,"Goumoens-la-Ville, Eclagnens",Bus,612,5541,Goumo�ns
6.613697,46.529621,8592078,"Lausanne, Mont�tan",Bus,498,5586,Lausanne
6.497331,46.823135,8593786,"Ste-Croix, av. des Gittaz",Bus,1105,5568,Sainte-Croix
6.777966,46.77674,8504987,"Chavannes-le-Ch�ne, H�tel",Bus,659,5907,Chavannes-le-Ch�ne
6.637794,46.524594,8589522,"Lausanne, place du Nord",Bus,515,5586,Lausanne
6.656168,46.526593,8593832,"Lausanne, Esplanade",Bus,603,5586,Lausanne
6.591405,46.651444,8570188,"Eclagnens, coll�ge",Bus,594,5541,Goumo�ns
6.836403,46.468641,8593992,"Vevey, funiculaire",Bus,391,5890,Vevey
6.839349,46.464726,8588746,"Vevey, L'Union",Bus,383,5890,Vevey
6.738108,46.52074,8582774,"Forel (Lavaux), La Chesaude",Bus,724,5604,Forel (Lavaux)
6.696831,46.539163,8592194,"Pully, Ravessoud",Bus,798,5590,Pully
6.637509,46.532436,8592067,"Lausanne, Lisi�re",Bus,618,5586,Lausanne
6.620071,46.509804,8592090,"Lausanne, P�cheurs",Bus,377,5586,Lausanne
