X,Y,field_1,OBJECTID,RELI,B14BTOT,Count_,IPTA
6.681715,46.504186,11826,176154,54191506,69,1,0
6.400375,46.500164,11827,45071,52031504,18,1,0
6.21952,46.431793,11828,340011,50631430,12,0,0
6.656379,46.544496,11829,176156,54001551,143,2,0
6.415314,46.467913,11830,45072,52141468,22,0,0
6.247628,46.396104,11831,208927,50841390,3,2,1
6.381853,46.715007,11832,45073,51921743,50,1,0
6.388861,46.489263,11833,45074,51941492,17,0,0
6.570308,46.545671,11834,241701,53341553,3,1,0
6.381423,46.603448,11835,45075,51901619,6,0,0
6.181735,46.32162,11836,307244,50321308,14,0,0
6.396207,46.513621,11837,45076,52001519,3,0,0
6.891783,46.473005,11838,143390,55801470,10,2,0
6.433223,46.555337,11839,45077,52291565,62,1,0
6.419778,46.646081,11840,45078,52201666,3,0,0
6.430116,46.512128,11841,45079,52261517,69,0,0
6.839524,46.724625,11842,274477,55421750,3,1,0
6.423366,46.524662,11843,45080,52211531,6,0,0
6.429273,46.627273,11844,45081,52271645,3,0,0
6.209531,46.585529,11845,208936,50581601,3,1,0
6.465358,46.508836,11846,45082,52531513,23,0,0
6.893401,46.441528,11847,307250,55811435,365,7,0
6.459218,46.488092,11848,45083,52481490,4,0,0
7.063628,46.288391,11849,241709,57111264,9,2,0
6.454547,46.745345,11850,45084,52481776,3,0,0
7.158055,46.346236,11851,307252,57841328,3,0,0
6.462658,46.73102,11852,45085,52541760,3,0,0
6.660122,46.556217,11853,274483,54031564,42,0,0
6.458554,46.740881,11854,45086,52511771,13,1,0
6.436752,46.57606,11855,274484,52321588,3,1,0
6.463845,46.520518,11856,45087,52521526,4,0,0
6.250447,46.623749,11857,340026,50901643,6,1,0
6.486092,46.515309,11858,45088,52691520,58,2,0
6.492559,46.518062,11859,45089,52741523,39,0,0
6.200417,46.413592,11860,340030,50481410,10,1,0
6.486183,46.65835,11861,45091,52711679,14,1,0
6.501704,46.667475,11862,45093,52831689,3,0,0
6.509428,46.598268,11863,45094,52881612,11,1,0
6.496518,46.814968,11864,45095,52811853,32,0,0
6.651755,46.772962,11865,208950,53991805,18,1,0
6.213261,46.593666,11866,307264,50611610,9,0,0
6.504815,46.71428,11867,45096,52861741,3,0,0
6.504504,46.656703,11868,45097,52851677,19,0,0
6.511981,46.525419,11869,45098,52891531,3,0,0
6.552167,46.6184,11870,176183,53211634,12,0,0
6.52492,46.608289,11871,45099,53001623,7,3,0
6.900968,46.465853,11872,241726,55871462,4,2,1
6.517342,46.823235,11873,45100,52971862,3,0,0
6.195707,46.335269,11874,176185,50431323,29,1,0
6.535842,46.579588,11875,45101,53081591,19,2,0
6.623985,46.704398,11876,307270,53771729,3,0,0
6.497671,46.823974,11877,143415,52821863,17,3,0
6.526286,46.604701,11878,45102,53011619,15,2,0
6.533344,46.728904,11879,45103,53081757,25,2,0
6.534046,46.530994,11880,45104,53061537,3,1,0
6.96577,46.350095,11881,241730,56361333,8,0,0
6.526591,46.818811,11882,45105,53041857,3,0,0
6.819522,46.757802,11883,307274,55271787,6,0,0
6.52653,46.822409,11884,45106,53041861,4,0,0
6.534166,46.523798,11885,45107,53061529,3,0,0
6.966004,46.323109,11886,143420,56361303,4,0,0
6.597484,46.726696,11887,340046,53571754,5,0,0
6.346085,46.478964,11888,307276,51611481,6,0,0
6.528836,46.60832,11889,45108,53031623,3,1,0
6.74033,46.606215,11890,307277,54651619,16,1,0
6.545596,46.621047,11891,45109,53161637,18,1,0
6.546946,46.539193,11892,45110,53161546,10,0,0
6.542014,46.522061,11893,45111,53121527,4,1,0
6.603969,46.561216,11894,208966,53601570,5,2,0
6.257155,46.496067,11895,143425,50931501,6,0,0
7.035674,46.208233,11896,176196,56891175,14,0,0
6.544145,46.550866,11897,45112,53141559,3,0,0
7.052071,46.27126,11898,340052,57021245,3,3,1
6.561633,46.678747,11899,45113,53291701,5,0,0
6.562844,46.604089,11900,45114,53291618,44,1,0
6.564295,46.595104,11901,45115,53301608,33,1,0
6.529526,46.722577,11902,241742,53051750,4,8,2
6.561305,46.618471,11903,45118,53281634,3,0,0
7.105804,46.393772,11904,307287,57441381,3,0,0
6.647713,46.51295,11905,208975,53931516,220,1,0
6.567776,46.703084,11906,45120,53341728,45,0,0
6.573975,46.560992,11907,45121,53371570,30,1,0
6.574029,46.639259,11908,45122,53381657,10,0,0
6.846145,46.479074,11909,176206,55451477,28,0,0
6.560287,46.520405,11910,208977,53261525,36,0,0
6.118808,46.453158,11911,241749,49861455,8,0,0
6.906211,46.462279,11912,176207,55911458,16,1,0
6.569055,46.704892,11913,45123,53351730,74,0,0
6.648245,46.655091,11914,274521,53951674,5,0,0
6.568054,46.766957,11915,45124,53351799,6,1,0
6.711433,46.716684,11916,274522,54441742,3,1,0
6.545129,46.807262,11917,176209,53181844,3,0,0
6.834483,46.707506,11918,143438,55381731,30,0,0
6.567211,46.819128,11919,45125,53351857,3,2,1
6.758733,46.492078,11920,241751,54781492,3,0,0
6.509806,46.652248,11921,176210,52891672,5,0,0
6.570246,46.712098,11922,45126,53361738,159,1,0
6.582392,46.606037,11923,45127,53441620,8,1,0
7.008109,46.25311,11924,241753,56681225,3,3,1
6.579406,46.547539,11925,45128,53411555,22,1,0
7.128801,46.464903,11926,340068,57621460,3,0,0
6.575,46.823685,11927,45129,53411862,15,0,0
6.869668,46.471098,11928,143443,55631468,28,3,0
6.416328,46.483216,11929,307298,52151485,95,1,0
6.599143,46.535992,11930,45131,53561542,3,1,0
6.288009,46.454099,11931,176216,51161454,6,0,0
6.597512,46.724897,11932,45132,53571752,50,0,0
6.472585,46.615054,11933,307301,52601631,42,1,0
6.479752,46.50536,11934,274530,52641509,3,2,1
6.739232,46.489261,11935,176217,54631489,19,1,0
6.592204,46.562929,11936,45133,53511572,54,0,0
7.025895,46.301753,11937,241759,56821279,3,0,0
6.640483,46.561478,11938,176218,53881570,19,0,0
6.597784,46.53958,11939,45134,53551546,40,2,0
6.590117,46.529627,11940,45135,53491535,148,1,0
6.608391,46.527963,11941,45136,53631533,66,4,0
7.006148,46.336763,11942,241762,56671318,3,4,1
6.841177,46.575303,11943,176221,55421584,32,3,0
6.608226,46.538757,11944,45137,53631545,222,6,0
6.531915,46.73609,11945,208993,53071765,4,0,0
6.647266,46.543534,11946,143451,53931550,82,1,0
6.60885,46.838329,11947,45138,53671878,12,1,0
6.962807,46.836751,11948,307306,56371874,15,1,0
6.610957,46.530681,11949,45139,53651536,87,5,0
6.613495,46.535197,11950,45140,53671541,99,6,0
6.61183,46.814961,11951,45142,53691852,10,0,0
6.609805,46.776264,11952,45143,53671809,8,1,0
6.638486,46.520082,11953,143457,53861524,324,12,0
6.61365,46.781689,11954,45144,53701815,4,0,0
6.620514,46.588325,11955,45145,53731600,20,0,0
7.044046,46.304517,11956,176230,56961282,8,0,0
6.625395,46.61085,11957,45146,53771625,18,1,0
6.619998,46.536144,11958,45147,53721542,329,2,0
6.695933,46.512376,11959,241773,54301515,53,2,0
6.172626,46.378198,11960,209003,50261371,26,1,0
6.622971,46.511876,11961,45148,53741515,121,3,0
6.477737,46.692465,11962,274545,52651717,28,1,0
6.623025,46.508278,11963,45149,53741511,15,1,0
6.511288,46.565896,11964,143462,52891576,4,1,0
6.582283,46.530468,11965,274547,53431536,263,0,0
6.617154,46.809602,11966,45150,53731846,4,1,0
6.326733,46.660505,11967,274548,51491683,11,0,0
6.626717,46.783582,11968,45151,53801817,47,0,0
6.627954,46.527205,11969,45152,53781532,21,5,0
7.136552,46.475719,11970,307321,57681472,41,4,0
6.628156,46.513712,11971,45153,53781517,214,4,0
6.676276,46.520342,11972,340092,54151524,26,4,0
6.88806,46.454996,11973,209009,55771450,6,0,0
6.633359,46.777332,11974,45154,53851810,94,1,0
6.70697,46.659981,11975,340094,54401679,23,0,0
6.72609,46.498175,11976,274552,54531499,3,1,0
6.635507,46.54525,11977,45156,53841552,15,0,0
6.63729,46.512877,11978,45157,53851516,96,2,0
7.031443,46.947659,11979,176242,56901997,7,1,0
6.638806,46.586656,11980,45158,53871598,36,2,0
6.166634,46.356539,11981,241785,50211347,10,0,0
6.642448,46.516512,11982,45159,53891520,168,2,0
6.505825,46.655814,11983,241786,52861676,24,0,0
6.639978,46.59566,11984,45160,53881608,27,0,0
6.632982,46.802518,11985,45161,53851838,3,0,0
6.641627,46.749503,11986,45162,53911779,4,1,0
6.64386,46.775606,11987,45163,53931808,162,0,0
6.64259,46.772899,11988,209018,53921805,36,2,0
6.643302,46.547104,11989,45164,53901554,39,0,0
6.643421,46.539009,11990,45165,53901545,196,2,0
6.669198,46.835152,11991,307333,54131874,7,0,0
6.643232,46.640663,11992,45166,53911658,15,2,0
6.642654,46.591181,11993,45167,53901603,7,0,0
6.639852,46.780976,11994,45168,53901814,8,1,0
6.644712,46.539917,11995,45169,53911546,130,3,0
6.654254,46.511196,11996,45170,53981514,111,4,0
6.627665,46.720617,11997,241796,53801747,5,0,0
6.655244,46.532794,11998,45171,53991538,8,1,0
6.293747,46.428967,11999,274569,51201426,24,0,0
6.649144,46.682985,12000,45172,53961705,5,0,0
6.461109,46.527692,12001,340112,52501534,6,1,0
6.620107,46.528948,12002,209028,53721534,117,4,0
6.653928,46.533684,12003,45173,53981539,49,2,0
6.234568,46.398666,12004,340113,50741393,8,1,0
6.190797,46.435979,12005,307342,50411435,3,0,0
6.65205,46.573254,12006,45175,53971583,13,0,0
6.664522,46.522062,12007,45177,54061526,108,3,0
6.669837,46.514901,12008,45178,54101518,14,1,0
6.672545,46.507723,12009,45179,54121510,9,3,0
7.067576,46.280308,12010,176264,57141255,4,2,1
6.666684,46.736181,12011,45180,54101764,8,0,0
6.675109,46.603098,12012,45181,54151616,14,0,0
6.800931,46.669541,12013,340120,55121689,136,4,0
6.678907,46.518561,12014,45182,54171522,63,4,0
6.674054,46.677757,12015,45183,54151699,3,0,0
6.404174,46.642342,12016,176267,52081662,3,0,0
6.44514,46.474475,12017,241810,52371475,17,0,0
6.675125,46.509539,12018,45184,54141512,8,4,1
6.674998,46.518534,12019,45185,54141522,8,1,0
6.684195,46.513198,12020,45186,54211516,9,3,0
6.707132,46.744544,12021,45187,54411773,3,1,0
6.71262,46.725687,12022,45188,54451752,4,1,0
6.956939,46.320372,12023,241814,56291300,238,1,0
6.715081,46.542186,12024,45189,54451548,3,1,0
6.702472,46.510619,12025,45191,54351513,5,2,0
6.694084,46.741761,12026,45192,54311770,7,0,0
6.750107,46.761003,12027,176276,54741791,3,1,0
6.425921,46.666827,12028,209048,52251689,27,1,0
6.702399,46.516016,12029,45193,54351519,24,2,0
6.496376,46.823064,12030,176278,52811862,11,2,0
6.560156,46.5285,12031,274591,53261534,176,2,0
6.70038,46.759793,12032,45195,54361790,4,0,0
6.183345,46.308143,12033,307365,50331293,4,1,0
6.723508,46.49636,12034,45197,54511497,3,2,1
6.72804,46.64752,12035,45198,54561665,7,2,0
6.534553,46.578678,12036,274596,53071590,90,2,0
6.703727,46.514226,12037,340138,54361517,25,0,0
6.722722,46.851692,12038,45200,54541892,19,1,0
6.97163,46.272756,12039,176284,56401247,3,0,0
6.637928,46.557862,12040,307369,53861566,8,0,0
6.722746,46.849893,12041,45201,54541890,3,2,1
6.246348,46.395191,12042,143515,50831389,47,1,0
6.526469,46.826007,12043,274600,53041865,3,1,0
6.601972,46.521619,12044,241829,53581526,160,1,0
6.796968,46.673118,12045,176288,55091693,22,1,0
6.685187,46.629253,12046,340144,54231645,5,1,0
6.737731,46.605299,12047,45206,54631618,3,0,0
6.740397,46.803225,12048,45209,54671838,3,1,0
6.201993,46.458593,12049,209064,50501460,26,0,0
6.749658,46.796084,12050,45210,54741830,12,1,0
6.928021,46.358028,12051,340150,56071342,15,1,0
6.337263,46.464484,12052,340151,51541465,10,2,0
6.773092,46.595616,12053,45213,54901607,21,0,0
6.942839,46.869949,12054,143527,56221911,4,0,0
6.401918,46.487584,12055,176299,52041490,3,0,0
6.774528,46.478678,12056,45215,54901477,3,1,0
6.527595,46.759445,12057,143528,53041791,36,0,0
6.766811,46.68104,12058,45217,54861702,3,0,0
6.771832,46.59201,12059,45218,54891603,12,1,0
6.799003,46.501308,12060,45221,55091502,14,0,0
6.419405,46.665869,12061,241847,52201688,4,0,0
6.956286,46.833125,12062,274618,56321870,3,2,1
6.87743,46.727516,12063,176306,55711753,16,0,0
6.785544,46.645166,12064,45222,55001662,3,1,0
6.677579,46.520351,12065,241848,54161524,57,3,0
6.789754,46.620901,12066,45223,55031635,5,0,0
6.795137,46.497688,12067,45224,55061498,3,0,0
6.792124,46.531855,12068,45225,55041536,10,0,0
6.727325,46.900298,12069,209083,54581946,3,0,0
6.80289,46.503129,12070,45230,55121504,3,0,0
6.803449,46.677652,12071,45231,55141698,5,0,0
6.806073,46.565218,12072,45234,55151573,21,1,0
6.822747,46.475351,12073,45235,55271473,5,0,0
6.64653,46.682967,12074,274635,53941705,31,0,0
6.980794,46.262898,12075,176322,56471236,3,0,0
6.623459,46.82584,12076,340179,53781864,17,1,0
6.78914,46.563324,12077,274637,55021571,9,1,0
6.834524,46.703908,12078,209095,55381727,20,0,0
6.598143,46.68442,12079,340180,53571707,10,0,0
6.83061,46.470895,12080,45242,55331468,22,6,0
6.741282,46.734862,12081,143555,54671762,8,1,0
7.088194,46.906468,12082,307410,57331951,5,0,0
6.829488,46.570743,12083,45245,55331579,4,1,0
6.530758,46.727084,12084,340186,53061755,18,1,0
6.833529,46.676016,12085,45249,55371696,21,1,0
6.838342,46.478133,12086,45250,55391476,26,3,0
6.282643,46.644772,12087,307419,51151666,20,1,0
6.837594,46.545598,12088,45253,55391551,4,1,0
6.780572,46.624446,12089,176337,54961639,23,1,0
6.617569,46.524431,12090,241880,53701529,166,3,0
6.881367,46.472955,12091,209109,55721470,17,2,0
6.508355,46.584765,12092,176338,52871597,13,1,0
7.050274,46.886556,12093,307423,57041929,3,0,0
6.33103,46.450929,12094,143569,51491450,3,1,0
7.014866,46.218052,12095,340196,56731186,24,1,0
6.886676,46.463085,12096,176342,55761459,25,2,0
6.319336,46.449914,12097,241884,51401449,10,0,0
6.526423,46.519239,12098,143574,53001524,111,1,0
6.899783,46.454152,12099,307429,55861449,40,6,0
6.850244,46.701292,12100,45261,55501724,7,1,0
6.857989,46.46744,12101,143576,55541464,23,2,0
6.858008,46.465641,12102,45263,55541462,20,2,0
6.944079,46.306823,12103,274661,56191285,9,0,0
6.865562,46.489968,12104,45265,55601489,8,0,0
6.173863,46.380911,12105,307434,50271374,13,0,0
6.857885,46.720222,12106,45266,55561745,3,0,0
6.607171,46.522557,12107,307436,53621527,58,7,0
6.869828,46.455805,12108,241894,55631451,35,2,0
6.669826,46.699319,12109,143581,54121723,13,0,0
6.919469,46.437152,12110,340208,56011430,3,3,1
6.613812,46.599971,12111,241896,53681613,40,1,0
6.716953,46.695129,12112,340213,54481718,4,0,0
6.650306,46.513868,12113,209129,53951517,160,2,0
6.749626,46.593677,12114,143587,54721605,8,0,0
6.872046,46.4927,12115,45275,55651492,4,1,0
6.859368,46.460251,12116,143591,55551456,22,1,0
6.880065,46.472948,12117,45279,55711470,24,2,0
6.626421,46.542487,12118,307448,53771549,3,1,0
6.859387,46.458451,12119,209135,55551454,157,2,0
6.92214,46.429968,12120,340220,56031422,4,16,4
6.570784,46.515987,12121,209137,53341520,5,1,0
6.63882,46.585756,12122,241909,53871597,36,2,0
6.516842,46.54615,12123,209140,52931554,31,0,0
6.886584,46.472081,12124,45285,55761469,18,1,0
6.341223,46.461823,12125,307456,51571462,162,3,0
6.881561,46.454064,12126,45288,55721449,3,0,0
6.891864,46.46491,12127,45291,55801461,14,6,0
6.887977,46.463092,12128,45292,55771459,24,5,0
6.219602,46.601831,12129,274691,50661619,3,1,0
7.165836,46.348954,12130,340234,57901331,3,0,0
6.895707,46.471225,12131,45296,55831468,10,5,1
6.83699,46.482624,12132,176380,55381481,12,0,0
6.895788,46.463129,12133,45297,55831459,99,3,0
6.897081,46.464035,12134,45298,55841460,73,4,0
6.657923,46.618274,12135,307466,54021633,5,0,0
6.894127,46.758182,12136,45299,55841787,25,1,0
6.725545,46.539553,12137,143613,54531545,5,1,0
6.526135,46.613696,12138,340240,53011629,18,1,0
6.894463,46.7249,12139,45303,55841750,3,0,0
6.635964,46.77825,12140,241929,53871811,54,0,0
6.900532,46.378591,12141,45304,55861365,59,0,0
6.902395,46.453265,12142,45305,55881448,15,6,0
6.494883,46.534275,12143,307475,52761541,3,0,0
6.592555,46.540441,12144,176392,53511547,126,2,0
6.680147,46.523067,12145,143621,54181527,54,2,0
6.903256,46.36601,12146,45310,55881351,3,2,1
6.507845,46.614448,12147,143624,52871630,139,1,0
6.908972,46.446099,12148,45311,55931440,66,5,0
6.717146,46.680737,12149,176396,54481702,7,0,0
6.638743,46.767474,12150,176399,53891799,191,0,0
6.83062,46.469996,12151,176400,55331467,13,2,0
6.274458,46.660882,12152,209172,51091684,3,0,0
6.620134,46.527149,12153,143631,53721532,344,5,0
6.17807,46.311683,12154,274716,50291297,29,1,0
6.911601,46.443413,12155,45319,55951437,107,3,0
6.434513,46.62642,12156,340261,52311644,11,1,0
6.912937,46.439821,12157,45323,55961433,9,6,1
6.650863,46.565149,12158,274721,53961574,9,0,0
6.917728,46.483023,12159,45326,56001481,4,1,0
6.91513,46.751984,12160,45328,56001780,3,0,0
6.651781,46.771163,12161,307497,53991803,25,1,0
6.926017,46.432684,12162,45329,56061425,51,7,0
6.65471,46.569674,12163,241956,53991579,3,0,0
6.92742,46.421895,12164,45330,56071413,81,9,0
6.889124,46.47839,12165,274729,55781476,20,0,0
6.930662,46.353542,12166,45333,56091337,3,1,0
6.669441,46.634545,12167,209189,54111651,3,1,0
6.93807,46.818654,12168,45337,56181854,194,2,0
6.748295,46.698022,12169,340278,54721721,3,1,0
6.746741,46.61525,12170,209195,54701629,3,0,0
6.940172,46.449839,12171,45340,56171444,3,1,0
6.968114,46.829576,12172,209201,56411866,3,0,0
6.458472,46.745378,12173,307515,52511776,3,0,0
6.605826,46.525246,12174,274744,53611530,61,5,0
6.75251,46.572105,12175,307516,54741581,8,1,0
6.676047,46.629192,12176,209203,54161645,4,1,0
6.942734,46.454348,12177,45350,56191449,21,1,0
7.143327,46.42716,12178,143665,57731418,3,0,0
6.504317,46.51636,12179,340292,52831521,15,5,0
6.45632,46.50426,12180,340293,52461508,19,0,0
6.568643,46.568149,12181,209211,53331578,13,0,0
6.945899,46.822286,12182,45356,56241858,46,1,0
6.657449,46.560697,12183,241984,54011569,3,0,0
6.46225,46.536698,12184,274756,52511544,10,1,0
6.954632,46.433709,12185,45361,56281426,4,2,1
6.945421,46.874458,12186,45362,56241916,8,0,0
6.228469,46.380607,12187,241989,50691373,15,1,0
6.65707,46.767601,12188,274761,54031799,31,0,0
6.960637,46.342877,12189,45364,56321325,3,1,0
6.736622,46.690754,12190,340306,54631713,10,2,0
6.465018,46.527726,12191,307535,52531534,23,1,0
6.96085,46.318589,12192,45367,56321298,15,3,0
7.136562,46.47392,12193,307537,57681470,3,4,1
6.48088,46.515265,12194,307540,52651520,4,0,0
6.380546,46.714995,12195,143686,51911743,11,1,0
6.431519,46.506742,12196,241999,52271511,3,0,0
6.970271,46.279947,12197,45374,56391255,3,1,0
6.967295,46.324014,12198,45375,56371304,3,0,0
6.535628,46.826979,12199,307546,53111866,9,1,0
6.194762,46.433323,12200,176464,50441432,12,0,0
6.207715,46.378585,12201,143695,50531371,10,0,0
6.989331,46.328601,12202,45382,56541309,3,0,0
6.736181,46.624181,12203,274779,54621639,3,0,0
6.850295,46.456606,12204,307551,55481452,12,7,1
6.994826,46.29174,12205,45383,56581268,9,2,0
6.998341,46.338532,12206,45389,56611320,5,2,0
6.709207,46.687883,12207,176474,54421710,17,0,0
6.592359,46.553034,12208,209245,53511561,31,0,0
6.176814,46.309869,12209,274788,50281295,14,2,0
6.626678,46.525396,12210,143705,53771530,233,4,0
6.465374,46.507937,12211,242019,52531512,4,0,0
6.998625,46.30345,12212,45393,56611281,5,1,0
7.013141,46.27292,12213,242021,56721247,3,0,0
6.772972,46.499359,12214,274793,54891500,3,0,0
7.006841,46.249507,12215,45396,56671221,19,2,0
6.40548,46.642353,12216,307564,52091662,4,0,0
6.237931,46.422992,12217,242025,50771420,44,0,0
6.926128,46.42099,12218,143714,56061412,20,1,0
7.008951,46.310686,12219,45402,56691289,3,1,0
6.533555,46.716311,12220,209258,53081743,42,1,0
6.310518,46.498408,12221,274800,51341503,17,1,0
6.505595,46.820441,12222,307572,52881859,16,2,0
6.684333,46.596862,12223,176488,54221609,4,0,0
7.014411,46.276523,12224,45405,56731251,7,0,0
7.126182,46.467595,12225,340345,57601463,3,0,0
6.273088,46.421559,12226,274803,51041418,101,3,0
7.015736,46.272929,12227,45407,56741247,6,0,0
6.509736,46.732313,12228,143721,52901761,41,2,0
6.643081,46.739617,12229,242036,53921768,13,0,0
7.013282,46.918808,12230,45411,56761965,3,1,0
7.01799,46.317017,12231,45412,56761296,3,0,0
6.731416,46.788776,12232,143726,54601822,5,1,0
7.023732,46.245072,12233,45415,56801216,8,0,0
6.885574,46.69877,12234,274812,55771721,3,1,0
6.309009,46.50829,12235,274813,51331514,89,1,0
6.629244,46.528113,12236,143729,53791533,42,4,0
7.037198,46.353069,12237,45417,56911336,3,0,0
6.752521,46.571205,12238,307586,54741580,29,1,0
7.03294,46.923377,12239,45418,56911970,12,1,0
6.189496,46.435965,12240,340358,50401435,10,0,0
7.002497,46.306163,12241,340359,56641284,11,1,0
6.312936,46.507429,12242,209276,51361513,14,2,0
7.034974,46.302685,12243,45422,56891280,5,0,0
6.304134,46.429971,12244,209279,51281427,5,0,0
7.030116,46.949454,12245,45424,56891999,3,1,0
6.882486,46.744633,12246,274821,55751772,4,0,0
