x;y;object_id;reli;b14btot;count
6.242428;46.39605;23872;50801390;8;2
6.850256;46.460204;318812;55481456;48;1
6.474689;46.716729;122186;52631744;3;1
6.271807;46.420647;23873;51031417;77;1
6.197261;46.437849;318813;50461437;3;0
6.50707;46.659422;122187;52871680;18;1
6.28005;46.643846;23874;51131665;19;1
7.018554;46.916129;154959;56801962;27;0
6.28126;46.648357;23875;51141670;12;1
6.501603;46.522635;122188;52811528;14;1
6.630762;46.513731;220502;53801517;77;7
6.505218;46.615326;122189;52851631;27;0
6.261363;46.422338;23876;50951419;46;4
6.525407;46.579505;122190;53001591;7;1
6.267905;46.420606;23877;51001417;131;3
6.530537;46.817943;253275;53071856;3;0
6.259388;46.513184;23878;50951520;39;1
6.526772;46.653284;286046;53021673;35;1
6.510835;46.668449;122191;52901690;57;0
6.277713;46.448597;23879;51081448;12;1
6.26623;46.618514;23880;51021637;13;1
6.52489;46.610088;122193;53001625;43;2
6.522544;46.517408;122194;52971522;24;0
6.307725;46.507377;23881;51321513;23;0
6.296285;46.493768;23882;51231498;6;0
6.512531;46.569505;122195;52901580;4;0
6.864655;46.698666;154967;55611721;3;0
6.523695;46.526414;122196;52981532;21;2
6.314575;46.491251;23884;51371495;7;0
6.535602;46.59398;122197;53081607;59;0
6.543005;46.540961;318823;53131548;9;0
6.53094;46.716291;122198;53061743;16;1
6.326529;46.670399;23885;51491694;3;1
6.567874;46.534857;286053;53321541;47;3
7.026311;46.246881;220511;56821218;31;0
6.28933;46.453213;23886;51171453;26;1
6.535918;46.575091;122199;53081586;17;1
6.53177;46.511185;122200;53041515;22;0
6.290669;46.451427;23887;51181451;39;1
7.024255;46.346726;154971;56811329;4;1
6.31387;46.462455;253284;51361463;5;0
6.663605;46.859403;154972;54091901;3;0
6.293158;46.45685;23888;51201457;23;0
6.372209;46.673534;23889;51841697;5;0
6.234768;46.389671;154973;50741383;76;1
6.529446;46.649707;122202;53041669;7;1
6.346103;46.478064;23890;51611480;4;0
6.627172;46.579376;253287;53781590;22;0
6.551547;46.656179;122203;53211676;66;2
6.857024;46.557394;253288;55541564;10;0
6.192142;46.320835;154975;50401307;26;1
6.546886;46.621957;122204;53171638;3;1
6.370646;46.488194;23891;51801491;17;0
6.334513;46.471654;23892;51521473;6;2
6.549538;46.540113;122205;53181547;3;0
6.859454;46.452155;318832;55551447;65;2
6.342488;46.463635;23893;51581464;72;3
6.538167;46.596699;122206;53101610;33;0
6.549542;46.619279;122207;53191635;21;0
6.400392;46.499265;23894;52031503;7;1
6.29578;46.455977;187749;51221456;43;1
6.167491;46.375442;253292;50221368;7;0
6.408538;46.618991;23895;52111636;12;1
6.55714;46.553666;122208;53241562;23;2
6.561532;46.524013;122209;53271529;25;3
6.388477;46.509052;23896;51941514;10;2
6.560462;46.509611;122210;53261513;15;2
6.424979;46.577755;23897;52231590;20;0
6.426148;46.584963;23898;52241598;3;1
6.559777;46.551887;122211;53261560;121;2
6.464209;46.5727;23899;52531584;5;0
6.569817;46.576254;122213;53341587;22;1
6.451863;46.60588;23900;52441621;3;0
6.452381;46.649066;23901;52451669;24;1
6.57465;46.518716;122214;53371523;16;1
6.646518;46.772926;187756;53951805;40;1
6.571396;46.559174;122215;53351568;14;1
6.469926;46.61773;23902;52581634;3;0
6.583683;46.606946;122216;53451621;38;1
6.872394;46.459417;187759;55651455;9;1
6.588913;46.523321;122217;53481528;311;2
6.495275;46.511787;23904;52761516;7;2
6.577973;46.555625;122218;53401564;22;1
6.486218;46.508113;23905;52691512;165;4
6.582815;46.661815;122219;53451682;3;0
6.485892;46.600772;23906;52701615;14;1
6.812875;46.540967;187762;55201546;7;1
6.596452;46.54137;122220;53541548;43;1
6.478632;46.642094;23907;52651661;20;1
6.593522;46.562039;122221;53521571;11;0
6.48425;46.545881;23908;52681554;8;2
6.483774;46.572866;23909;52681584;3;1
6.595262;46.701491;122222;53551726;3;0
6.617541;46.52623;122224;53701531;324;7
6.502639;46.613506;23911;52831629;8;0
6.616457;46.511829;122225;53691515;17;1
6.504768;46.716979;23912;52861744;4;0
6.616443;46.512728;122226;53691516;64;1
6.496439;46.819466;23913;52811858;53;1
6.509729;46.656745;23914;52891677;47;0
6.620012;46.535244;122228;53721541;201;3
6.50863;46.720609;23915;52891748;13;0
6.784934;46.587588;253313;54991598;3;1
6.517311;46.825034;23916;52971864;4;0
6.625746;46.587463;122229;53771599;6;0
6.618695;46.536134;122230;53711542;40;2
6.518421;46.52997;23917;52941536;8;1
6.630587;46.525424;122231;53801530;177;5
6.515862;46.756652;23918;52951788;4;0
6.526773;46.730651;23919;53031759;72;2
6.63209;46.774624;122232;53841807;30;0
6.635933;46.516466;122233;53841520;123;6
6.534207;46.599367;23920;53071613;17;0
6.534237;46.597568;23921;53071611;27;0
6.634377;46.533548;122235;53831539;164;1
6.54109;46.57783;23922;53121589;54;2
6.633287;46.519146;122236;53821523;17;4
6.553346;46.54644;23923;53211554;287;4
6.636595;46.647813;122237;53861666;6;0
6.549936;46.515826;23924;53181520;4;1
6.638433;46.52368;122238;53861528;6;5
6.549497;46.621978;23925;53191638;6;0
6.563455;46.56631;23926;53291576;9;0
6.638436;46.788163;122239;53891822;52;3
6.304562;46.658487;253324;51321681;5;1
6.639473;46.629841;122240;53881646;4;0
6.561721;46.512319;23927;53271516;5;1
6.639327;46.639736;122241;53881657;23;6
6.560923;46.802887;23928;53301839;3;0
6.638686;46.50659;122242;53861509;3;1
7.150228;46.352514;187784;57781335;20;2
6.556407;46.518576;23929;53231523;16;0
6.647621;46.519247;122243;53931523;18;3
6.551279;46.831599;23930;53231871;7;0
6.646463;46.509343;122244;53921512;85;1
6.558934;46.764189;23931;53281796;10;0
6.553429;46.621109;23932;53221637;12;1
6.236607;46.600212;155016;50791617;6;0
6.642617;46.7711;122245;53921803;56;1
6.899666;46.465846;286101;55861462;29;2
6.410005;46.473263;155017;52101474;3;0
6.645316;46.676661;122246;53931698;4;1
6.559499;46.568978;23933;53261579;3;1
6.652546;46.539072;122247;53971545;39;1
6.574277;46.542103;23934;53371549;58;1
7.070842;46.372974;286103;57171358;4;0
6.576898;46.541223;23935;53391548;171;1
6.647748;46.778332;122248;53961811;44;1
6.64785;46.682076;122249;53951704;3;0
7.040179;46.300905;286104;56931278;8;0
6.569192;46.533967;23936;53331540;128;1
6.646372;46.693761;122250;53941717;11;1
6.571165;46.573566;23937;53351584;4;0
6.731417;46.688922;187793;54591711;8;0
6.659362;46.518428;122251;54021522;109;3
6.575752;46.531319;23938;53381537;78;1
6.919248;46.868046;155023;56041909;3;0
6.572944;46.543892;23939;53361551;4;2
6.655643;46.775688;122252;54021808;83;0
6.660587;46.523834;122253;54031528;17;2
6.576526;46.646475;23940;53401665;8;0
6.659219;46.528323;122254;54021533;27;2
6.578245;46.538534;23941;53401545;310;3
6.934803;46.747574;318881;56151775;3;1
6.355217;46.478151;187797;51681480;31;1
6.578116;46.54663;23942;53401554;27;1
6.669761;46.612058;122255;54111626;4;0
6.666808;46.544568;122256;54081551;15;1
6.588602;46.54311;23943;53481550;4;1
6.662897;46.544541;122257;54051551;9;1
6.586207;46.529598;23944;53461535;7;1
6.542163;46.513066;155029;53121517;3;0
6.4086;46.478648;187800;52091480;6;0
6.335726;46.54004;286113;51541549;4;1
6.676466;46.506849;122259;54151509;34;1
6.599338;46.523399;23946;53561528;42;2
6.671785;46.653453;122260;54131672;20;3
6.59648;46.539571;23947;53541546;15;3
6.593954;46.701481;23948;53541726;3;0
6.676251;46.522141;122261;54151526;28;4
6.667346;46.506788;286117;54081509;134;1
6.682955;46.508692;122262;54201511;53;2
6.6751;46.511338;122263;54141514;28;2
6.604662;46.516241;23950;53601520;17;3
6.68254;46.538376;122264;54201544;15;0
6.604903;46.8392;23951;53641879;7;1
6.63633;46.577642;286119;53851588;16;0
6.721071;46.778816;220578;54521811;4;0
6.668941;46.761385;122265;54121792;4;1
6.603552;46.588202;23952;53601600;96;3
7.114513;46.459466;286121;57511454;3;0
6.601189;46.656554;23953;53591676;51;1
6.681576;46.51408;122266;54191517;7;2
6.6856;46.599569;122267;54231612;58;0
6.605162;46.568422;23954;53611578;3;1
6.681958;46.673312;122268;54211694;12;1
6.602028;46.518021;23955;53581522;3;0
6.612466;46.517198;23956;53661521;254;2
6.692173;46.501556;122269;54271503;23;3
6.203478;46.336254;220583;50491324;8;0
6.166697;46.35384;187812;50211344;29;0
6.691479;46.551929;122270;54271559;6;2
6.613471;46.793383;23957;53701828;3;3
6.690558;46.712951;122271;54281738;18;1
6.624333;46.594649;23958;53761607;16;0
6.625482;46.518191;23959;53761522;130;5
6.704785;46.628481;122272;54381644;19;0
6.62919;46.531712;23960;53791537;228;4
6.526195;46.610098;286128;53011625;102;2
6.626161;46.820461;23961;53801858;7;1
6.509922;46.721519;220587;52901749;3;0
6.628893;46.638762;23962;53801656;25;1
6.726156;46.889496;122275;54571934;40;3
6.747477;46.761887;122276;54721792;8;0
6.624696;46.743986;23963;53781773;3;1
6.634764;46.507462;23964;53831510;5;0
6.64458;46.548913;318904;53911556;5;0
6.751697;46.533417;122278;54731538;3;0
6.637236;46.516475;23965;53851520;17;7
6.830935;46.674203;253362;55351694;3;1
6.743691;46.547762;122279;54671554;3;1
6.636277;46.58124;23966;53851592;14;1
6.395844;46.53251;220593;52001540;5;0
6.764865;46.522701;122280;54831526;3;0
6.632886;46.546132;23967;53821553;17;2
6.631451;46.642379;23968;53821660;3;2
6.638579;46.513786;23969;53861517;116;2
6.582127;46.540363;155054;53431547;80;5
6.634507;46.788135;23970;53861822;162;1
6.193152;46.390121;286139;50421384;6;0
6.638407;46.52548;23971;53861530;71;10
6.767694;46.504726;122284;54851506;3;0
6.881607;46.449567;187827;55721444;11;1
6.638142;46.807952;23972;53891844;3;3
6.650485;46.770255;220598;53981802;102;1
6.637861;46.56236;23973;53861571;5;0
6.767237;46.541606;122287;54851547;5;2
6.640837;46.714413;23974;53901740;14;1
6.204658;46.455923;253371;50521457;27;0
6.64085;46.713513;23975;53901739;16;0
6.202936;46.417219;220602;50501414;3;1
6.773921;46.528152;122289;54901532;3;0
6.6467;46.582213;23976;53931593;19;0
6.6554;46.521999;23977;53991526;174;2
6.768297;46.666655;122290;54871686;3;0
6.776086;46.777349;122291;54941809;14;1
6.651347;46.531867;23978;53961537;21;2
6.661606;46.543633;23979;54041550;3;1
6.500362;46.519026;155063;52801524;18;1
6.661929;46.521145;23980;54041525;86;2
6.767872;46.595586;122294;54861607;13;1
6.65931;46.522026;23981;54021526;97;1
6.713708;46.644731;253378;54451662;3;1
6.656169;46.829666;23982;54031868;43;0
6.442847;46.528433;155066;52361535;35;1
6.795244;46.708191;122295;55081732;4;0
6.656061;46.746904;23983;54021776;5;1
6.781313;46.778279;122297;54981810;9;0
6.66211;46.508551;23984;54041511;4;1
6.659297;46.522926;220611;54021527;29;2
6.788862;46.477861;122298;55011476;5;1
6.651067;46.909694;23985;54001957;5;0
6.671207;46.602172;23986;54121615;8;0
6.78794;46.663171;122299;55021682;3;1
6.80523;46.748728;122300;55161777;11;0
6.807601;46.657884;122301;55171676;10;1
6.666141;46.591342;23988;54081603;3;0
6.812584;46.566154;122302;55201574;17;1
6.670289;46.758695;23989;54131789;17;1
6.78291;46.64695;318928;54981664;3;0
6.568238;46.593335;187844;53331606;37;1
6.68695;46.502421;23991;54231504;8;5
6.621044;46.639606;220618;53741657;6;0
6.803724;46.654264;122305;55141672;3;0
6.686688;46.521311;23992;54231525;14;2
7.099512;46.36047;253390;57391344;3;0
7.055962;46.271273;286161;57051245;4;4
6.686626;46.525809;23993;54231530;14;3
6.626097;46.564075;286162;53771573;4;0
6.820215;46.46904;122307;55251466;7;1
6.686751;46.516813;23994;54231520;17;1
6.69143;46.838898;23995;54301878;14;1
6.844803;46.482665;220621;55441481;3;1
6.822509;46.725434;122308;55291751;7;0
7.03162;46.924272;318935;56901971;4;1
6.691876;46.523144;23996;54271527;6;1
6.505265;46.612627;253394;52851628;45;0
6.842357;46.468259;187852;55421465;71;6
6.693161;46.713867;23997;54301739;3;1
6.690435;46.627488;23998;54271643;3;0
6.713007;46.696903;253396;54451720;3;1
6.68925;46.712942;23999;54271738;3;0
6.829518;46.568045;122313;55331576;25;1
6.69277;46.552837;24000;54281560;3;1
6.82965;46.556351;122314;55331563;4;2
6.69215;46.597813;24001;54281610;16;0
6.547363;46.830669;286169;53201870;3;0
6.828417;46.550047;122315;55321556;5;0
6.692634;46.562732;24002;54281571;13;0
6.593435;46.651099;318942;53531670;3;1
6.510694;46.524509;286171;52881530;3;0
6.60748;46.587331;220629;53631599;63;2
6.828016;46.469982;122316;55311467;31;2
6.713744;46.642033;24003;54451659;6;0
6.828356;46.555444;122317;55321562;31;2
6.710193;46.517866;24004;54411521;3;0
6.564614;46.575315;318944;53301586;19;2
7.042435;46.882032;187860;56981924;16;1
6.834586;46.464619;122319;55361461;71;2
6.702668;46.496227;24006;54351497;5;1
6.833592;46.553673;122320;55361560;4;0
6.714904;46.848045;24007;54481888;3;0
6.837524;46.551895;122321;55391558;4;0
6.731135;46.610656;24008;54581624;7;0
6.726054;46.500874;24010;54531502;3;1
6.72482;46.891286;24011;54561936;3;1
6.840966;46.476348;122324;55411474;3;0
6.736627;46.489245;286180;54611489;10;0
6.731312;46.497308;24012;54571498;10;0
6.66189;46.523843;187868;54041528;23;2
6.730877;46.530591;24013;54571535;3;0
6.842462;46.577109;122327;55431586;19;1
6.716284;46.647446;24014;54471665;4;1
7.132646;46.475709;253412;57651472;30;2
6.719159;46.529618;24015;54481534;3;0
6.557842;46.51049;187870;53241514;74;1
6.731899;46.552187;24016;54581559;4;0
6.744453;46.590048;24017;54681601;3;2
7.051905;46.294648;286185;57021271;3;1
7.036085;46.854124;253415;56931893;44;2
6.750107;46.555897;24018;54721563;17;1
6.428863;46.509418;220645;52251514;39;1
6.755525;46.746643;155105;54781775;16;1
6.854209;46.455726;122334;55511451;3;3
6.747522;46.554083;24021;54701561;26;0
6.852868;46.700406;122335;55521723;4;0
6.219964;46.412005;187878;50631408;3;0
6.739001;46.608006;24023;54641621;3;0
6.561445;46.52941;286191;53271535;43;2
6.283779;46.469351;318962;51131471;3;0
6.579577;46.536745;187880;53411543;79;3
6.750841;46.703435;24025;54741727;20;0
6.698478;46.51689;220651;54321520;7;0
6.587581;46.52511;253423;53471530;95;5
6.864498;46.467473;122339;55591464;3;2
6.753546;46.490248;24026;54741490;5;0
6.448931;46.480806;220653;52401482;17;0
6.754849;46.490256;24028;54751490;39;0
6.758383;46.519963;24029;54781523;3;0
6.612507;46.599962;187885;53671613;71;1
6.87113;46.455812;122343;55641451;39;3
7.014326;46.287317;318969;56731263;3;0
6.763999;46.487611;24030;54821487;3;0
6.760024;46.492985;24031;54791493;27;1
6.685385;46.521302;318970;54221525;8;2
6.762519;46.710701;24033;54831735;3;1
6.230888;46.38873;253430;50711382;258;3
6.459397;46.478198;253431;52481479;51;3
6.506536;46.538869;220660;52851546;3;0
6.889416;46.449605;286202;55781444;73;1
6.703714;46.515125;155118;54361518;18;0
6.873656;46.713105;122348;55681737;3;0
6.78233;46.479623;24035;54961478;32;1
